1.25,-107.3482181
1.219799995,-71.77205041
1.189599991,-43.29375314
1.159399986,-22.53864877
1.129150033,-5.808940813
1.098950028,4.611719733
1.068750024,11.16808418
1.038550019,15.23814115
1.008350015,17.77532828
0.97815001,19.31838253
0.947899997,20.23474972
0.917699993,20.7804716
0.887499988,21.12135519
0.857299984,21.34649035
0.827099979,21.50399026
0.796899974,21.61866963
0.766650021,21.70401773
0.736450016,21.76787912
0.706250012,21.81268231
0.676050007,21.84803351
0.645850003,21.87117266
0.615649998,21.88887139
0.585399985,21.90027392
0.555199981,21.91071275
0.524999976,21.91557239
0.494800001,21.92139058
0.464599997,21.92560004
0.434399992,21.92940602
0.404150009,21.93255926
0.373950005,21.93693061
0.34375,21.94003502
0.313549995,21.94315742
0.283349991,21.94596115
0.253149986,21.94963093
0.222900003,21.95286641
0.192699999,21.95470644
0.162499994,21.95855354
0.132300004,21.96295316
0.1021,21.96478549
0.071900003,21.96514784
0.041650001,21.96811604
0.01145,21.97158023
-0.018750001,21.97453816
-0.048950002,21.97684591
-0.079149999,21.96899494
-0.109399997,21.98174409
-0.139599994,21.98689926
-0.169799998,21.97623428
-0.200000003,21.97801777
-0.200000003,21.96572349
-0.169799998,21.9533187
-0.139599994,21.9490964
-0.109399997,21.9459149
-0.079149999,21.94093191
-0.048950002,21.93728012
-0.018750001,21.93403693
0.01145,21.93129488
0.041650001,21.92561289
0.071900003,21.92208188
0.1021,21.91801634
0.132300004,21.91430287
0.162499994,21.91041208
0.192699999,21.90535199
0.222900003,21.90218848
0.253149986,21.89866004
0.283349991,21.89317079
0.313549995,21.88933397
0.34375,21.88306347
0.373950005,21.87884374
0.404150009,21.87379393
0.434399992,21.86633873
0.464599997,21.85952342
0.494800001,21.85150541
0.524999976,21.84045752
0.555199981,21.82736401
0.585399985,21.81209124
0.615649998,21.78916539
0.645850003,21.75908244
0.676050007,21.72064225
0.706250012,21.66604784
0.736450016,21.59472353
0.766650021,21.5028261
0.796899974,21.37733141
0.827099979,21.21671553
0.857299984,21.00542686
0.887499988,20.71958484
0.917699993,20.31800595
0.947899997,19.7133183
0.97815001,18.74414276
1.008350015,17.13760489
1.038550019,14.41428945
1.068750024,9.851158976
1.098950028,2.389169099
1.129150033,-9.188109471
1.159399986,-25.63923595
1.189599991,-48.81122263
1.219799995,-77.69569886
1.25,-112.1295419
