1.250000000	-42.174562450
1.219799995	-22.777181970
1.189599991	-7.620385065
1.159399986	0.901957179
1.129150033	7.888328548
1.098950028	11.844653790
1.068750024	14.348749933
1.038550019	16.073870810
1.008350015	17.313367613
0.978150010	18.182320615
0.947899997	18.789833843
0.917699993	19.213382595
0.887499988	19.505008116
0.857299984	19.704242788
0.827099979	19.833859556
0.796899974	19.918616592
0.766650021	19.970152858
0.736450016	20.007511126
0.706250012	20.030100324
0.676050007	20.046099079
0.645850003	20.057349990
0.615649998	20.066924058
0.585399985	20.074645246
0.555199981	20.081382173
0.524999976	20.087840268
0.494800001	20.093754834
0.464599997	20.099159281
0.434399992	20.105630225
0.404150009	20.109353974
0.373950005	20.116089615
0.343750000	20.121601996
0.313549995	20.126776439
0.283349991	20.130859970
0.253149986	20.135275014
0.222900003	20.139893079
0.192699999	20.145760103
0.162499994	20.148396794
0.132300004	20.153554533
0.102100000	20.157310404
0.071900003	20.161789696
0.041650001	20.166872908
0.011450000	20.170322965
-0.018750001	20.173964477
-0.048950002	20.177712639
-0.079149999	20.182888367
-0.109399997	20.186762453
-0.139599994	20.190021054
-0.169799998	20.195368963
-0.200000003	20.198170127
Jsc:	20.170323
Eff:	17.810883
Voc:	1.159400
FF:	0.761622
V_MPP:	0.947900
	0.000000
	0.000000
	0.000000
Cell Area:	0.045300
Voltage:	0.700000
Number of suns:	1.000000
