1.250000000	0.000000992
1.219799995	0.000005760
1.189599991	0.000005312
1.159399986	0.000005303
1.129150033	0.000005149
1.098950028	0.000005295
1.068750024	0.000005638
1.038550019	0.000005651
1.008350015	-0.000063537
0.978150010	0.000014717
0.947899997	0.000008184
0.917699993	0.000005874
0.887499988	0.000005530
0.857299984	0.000007015
0.827099979	0.000006845
0.796899974	0.000006720
0.766650021	0.000006658
0.736450016	0.000005632
0.706250012	0.000006272
0.676050007	0.000005699
0.645850003	0.000004919
0.615649998	0.000009482
0.585399985	0.000005914
0.555199981	0.000005815
0.524999976	0.000004825
0.494800001	0.000008055
0.464599997	0.000005461
0.434399992	0.000005533
0.404150009	0.000006087
0.373950005	0.000006804
0.343750000	0.000006453
0.313549995	0.000005388
0.283349991	0.000004361
0.253149986	0.000011430
0.222900003	0.000010445
0.192699999	0.000006220
0.162499994	0.000000779
0.132300004	-0.000013096
0.102100000	-0.000066814
0.071900003	-0.000073075
0.041650001	-0.000033460
0.011450000	-0.000020291
-0.018750001	-0.000018095
-0.048950002	-0.000017975
-0.079149999	-0.000012011
-0.109399997	-0.000032077
-0.139599994	0.000029050
-0.169799998	0.000039690
-0.200000003	0.000034321
Jsc:	-0.000020
Eff:	0.000014
Voc:	0.162500
FF:	4.365978
V_MPP:	0.978150
	0.000000
	0.000000
	0.000000
Cell Area:	0.045300
Voltage:	0.700000
Number of suns:	1.000000
