-0.200000003	0.008605427
-0.169799998	0.008164156
-0.139599994	0.008013163
-0.109399997	0.007866354
-0.079149999	0.007768151
-0.048950002	0.007664620
-0.018750001	0.007555852
0.011450000	0.007490616
0.041650001	0.007353445
0.071900003	0.007251366
0.102100000	0.007142241
0.132300004	0.007022840
0.162499994	0.006890203
0.192699999	0.006755133
0.222900003	0.006606776
0.253149986	0.006451344
0.283349991	0.006280137
0.313549995	0.006104097
0.343750000	0.005911267
0.373950005	0.005708418
0.404150009	0.005466706
0.434399992	0.005234879
0.464599997	0.004937210
0.494800001	0.004615906
0.524999976	0.004207311
0.555199981	0.003707638
0.585399985	0.003118966
0.615649998	0.002398914
0.645850003	0.001478240
0.676050007	0.000340553
0.706250012	-0.001234254
0.736450016	-0.003588331
0.766650021	-0.007448213
0.796899974	-0.014216331
0.827099979	-0.024548926
0.857299984	-0.048034431
0.887499988	-0.088938112
0.917699993	-0.166173416
0.947899997	-0.301392811
0.978150010	-0.599931737
1.008350015	-1.164384909
1.038550019	-2.089926309
1.068750024	-4.288938658
1.098950028	-8.128476267
1.129150033	-14.703775546
1.159399986	-24.823532039
1.189599991	-40.052447336
1.219799995	-59.893699137
1.250000000	-84.295558433
Jsc:	0.007491
Eff:	0.002294
Voc:	0.676050
FF:	0.452965
V_MPP:	0.464600
	0.000000
	0.000000
	0.000000
Cell Area:	0.045300
Voltage:	0.700000
Number of suns:	1.000000
