-0.200000003	19.302612497
-0.170200005	18.773012729
-0.140450001	18.269904513
-0.110650003	17.736340713
-0.080849998	17.250531608
-0.051050000	16.780063370
-0.021299999	16.327495594
0.008500000	15.903933993
0.038300000	15.491251957
0.068099998	15.072142664
0.097850002	14.637556301
0.127649993	14.187794828
0.157450005	13.679817985
0.187250003	13.156946148
0.216999993	12.601079691
0.246800005	11.996033542
0.276600003	11.281063575
0.306400001	10.524115347
0.336149991	9.663847237
0.365949988	8.728141741
0.395749986	7.647722106
0.425550014	6.382712872
0.455300003	5.002595419
0.485100001	3.465093702
0.514900029	2.067278807
0.544700027	0.738709265
0.574450016	-1.582451876
0.604250014	-3.844864639
0.634050012	-6.451611854
0.663850009	-9.310906434
0.693599999	-12.155634322
0.723399997	-15.256254909
0.753199995	-18.664901957
0.782999992	-22.112478751
0.812749982	-25.883114488
0.842549980	-29.978829089
0.872349977	-34.252695110
0.902149975	-38.822507897
0.931900024	-43.517368214
0.961700022	-48.625148282
0.991500020	-53.850315084
1.021299958	-59.538814866
1.051049948	-65.382869162
1.080850005	-71.642837111
1.110649943	-78.194146610
1.140450001	-85.173360798
1.170199990	-92.797012173
1.200000048	-100.816830285
Jsc:	15.903934
Eff:	3.248502
Voc:	0.544700
FF:	0.374991
V_MPP:	0.336150
	0.000000
	0.000000
	0.000000
Cell Area:	0.045300
Voltage:	0.700000
Number of suns:	1.000000
