-0.200000003	24.196755030
-0.170200005	24.176090668
-0.140450001	24.161141707
-0.110650003	24.148477365
-0.080849998	24.135221951
-0.051050000	24.123043315
-0.021299999	24.111224462
0.008500000	24.096910260
0.038300000	24.084996321
0.068099998	24.072231754
0.097850002	24.057046364
0.127649993	24.043043117
0.157450005	24.030432742
0.187250003	24.015013494
0.216999993	24.002205239
0.246800005	23.987613491
0.276600003	23.970480137
0.306400001	23.954395291
0.336149991	23.936408738
0.365949988	23.917828545
0.395749986	23.896537133
0.425550014	23.876083501
0.455300003	23.850346206
0.485100001	23.823575822
0.514900029	23.796006207
0.544700027	23.761533908
0.574450016	23.723029476
0.604250014	23.677545265
0.634050012	23.621637641
0.663850009	23.557953578
0.693599999	23.464844449
0.723399997	23.331349740
0.753199995	23.116960517
0.782999992	22.754577352
0.812749982	22.130244294
0.842549980	21.256143834
0.872349977	19.456781848
0.902149975	16.980989020
0.931900024	13.636207212
0.961700022	9.498749495
0.991500020	4.846980193
1.021299958	0.355323157
1.051049948	-4.654627645
1.080850005	-9.557999240
1.110649943	-14.483320134
1.140450001	-19.658230467
1.170199990	-25.323146510
1.200000048	-31.632240183
Jsc:	24.096910
Eff:	17.986356
Voc:	1.021300
FF:	0.730850
V_MPP:	0.812750
	0.000000
	0.000000
	0.000000
Cell Area:	0.045300
Voltage:	0.700000
Number of suns:	1.000000
