-0.200000003	20.807369193
-0.180000007	20.797610094
-0.159999996	20.791573458
-0.140000001	20.788319997
-0.119999997	20.783316451
-0.100000001	20.779082582
-0.079999998	20.775085142
-0.059999999	20.771838106
-0.039999999	20.767121101
-0.020000000	20.763663335
0.000000000	20.758952754
0.020000000	20.755369064
0.039999999	20.751903588
0.059999999	20.747748101
0.079999998	20.744035917
0.100000001	20.740048756
0.119999997	20.735796899
0.140000001	20.731685099
0.159999996	20.727615703
0.180000007	20.723289319
0.200000003	20.719303443
0.219999999	20.716350657
0.239999995	20.711562981
0.259999990	20.707314978
0.280000001	20.702839541
0.300000012	20.696716815
0.319999993	20.691332927
0.340000004	20.687487110
0.360000014	20.683308494
0.379999995	20.677522421
0.400000006	20.671864842
0.419999987	20.667190240
0.439999998	20.660338954
0.460000008	20.654608134
0.479999989	20.647792826
0.500000000	20.641003217
0.519999981	20.636051069
0.540000021	20.628717931
0.560000002	20.620069018
0.579999983	20.610703110
0.600000024	20.599977738
0.620000005	20.591154074
0.639999986	20.576523777
0.660000026	20.562054098
0.680000007	20.543486754
0.699999988	20.520794760
0.720000029	20.491183380
0.740000010	20.457240475
0.759999990	20.415156208
0.779999971	20.364938287
0.800000012	20.303181630
0.819999993	20.228602582
0.839999974	20.139345696
0.860000014	20.030656702
0.879999995	19.900824065
0.899999976	19.740228743
0.920000017	19.542552699
0.939999998	19.288750594
0.959999979	18.956140712
0.980000019	18.500553333
1.000000000	17.869871400
1.019999981	16.989592960
1.039999962	15.773249443
1.059999943	14.114733292
1.080000043	11.882943638
1.100000024	8.919641733
1.120000005	5.031999604
1.139999986	0.852343420
1.159999967	-5.887106763
1.179999948	-14.112380572
1.200000048	-23.656657323
1.220000029	-35.541623453
1.240000010	-49.163480485
1.259999990	-64.711880029
1.279999971	-82.122313093
1.299999952	-101.331360309
Jsc:	20.758953
Eff:	18.197895
Voc:	1.140000
FF:	0.768973
V_MPP:	0.960000
	0.000000
	0.000000
	0.000000
Cell Area:	0.045300
Voltage:	0.700000
Number of suns:	1.000000
