-0.200000003	20.793461031
-0.180000007	20.785090949
-0.159999996	20.779262474
-0.140000001	20.775551575
-0.119999997	20.771462904
-0.100000001	20.767443620
-0.079999998	20.764178594
-0.059999999	20.761764197
-0.039999999	20.756628303
-0.020000000	20.753066456
0.000000000	20.748908399
0.020000000	20.746104666
0.039999999	20.741859233
0.059999999	20.738108501
0.079999998	20.733203895
0.100000001	20.729439029
0.119999997	20.726132885
0.140000001	20.721363198
0.159999996	20.717257823
0.180000007	20.713782067
0.200000003	20.709225680
0.219999999	20.705283492
0.239999995	20.701496782
0.259999990	20.696614020
0.280000001	20.692093610
0.300000012	20.687893150
0.319999993	20.683424138
0.340000004	20.677688178
0.360000014	20.672224624
0.379999995	20.666912694
0.400000006	20.661235840
0.419999987	20.656484142
0.439999998	20.650924218
0.460000008	20.645920672
0.479999989	20.639344363
0.500000000	20.634040142
0.519999981	20.626149342
0.540000021	20.620029185
0.560000002	20.610568192
0.579999983	20.600530261
0.600000024	20.590519315
0.620000005	20.578280287
0.639999986	20.564965766
0.660000026	20.547657660
0.680000007	20.527707723
0.699999988	20.504355272
0.720000029	20.475128088
0.740000010	20.439289901
0.759999990	20.395834605
0.779999971	20.343320502
0.800000012	20.283109624
0.819999993	20.207614416
0.839999974	20.120881146
0.860000014	20.011955724
0.879999995	19.881164524
0.899999976	19.718374529
0.920000017	19.513794517
0.939999998	19.247069797
0.959999979	18.884920490
0.980000019	18.386535704
1.000000000	17.694559690
1.019999981	16.733605176
1.039999962	15.424500748
1.059999943	13.659569943
1.080000043	11.305884709
1.100000024	8.204768136
1.120000005	4.159043380
1.139999986	-0.410740135
1.159999967	-7.286348260
1.179999948	-15.695150952
1.200000048	-25.443270161
1.220000029	-37.516988444
1.240000010	-51.324909541
1.259999990	-67.055256211
1.279999971	-84.638970783
1.299999952	-104.006507309
Jsc:	20.748908
Eff:	18.129523
Voc:	1.140000
FF:	0.766454
V_MPP:	0.960000
	0.000000
	0.000000
	0.000000
Cell Area:	0.045300
Voltage:	0.700000
Number of suns:	1.000000
