-0.200000003	20.995280997
-0.180000007	20.958057648
-0.159999996	20.917287871
-0.140000001	20.889575628
-0.119999997	20.863948838
-0.100000001	20.842642007
-0.079999998	20.822581566
-0.059999999	20.798956708
-0.039999999	20.784390659
-0.020000000	20.768981690
0.000000000	20.753565012
0.020000000	20.738350069
0.039999999	20.724664202
0.059999999	20.744943083
0.079999998	20.741690906
0.100000001	20.736026902
0.119999997	20.730914137
0.140000001	20.726735521
0.159999996	20.723049035
0.180000007	20.719208358
0.200000003	20.714996333
0.219999999	20.709947814
0.239999995	20.703956152
0.259999990	20.700196425
0.280000001	20.695792945
0.300000012	20.690997559
0.319999993	20.685324560
0.340000004	20.680536884
0.360000014	20.676089716
0.379999995	20.670748231
0.400000006	20.666292069
0.419999987	20.660612646
0.439999998	20.654698079
0.460000008	20.649130446
0.479999989	20.642956322
0.500000000	20.635576927
0.519999981	20.630168626
0.540000021	20.621918043
0.560000002	20.614709545
0.579999983	20.606872712
0.600000024	20.598601570
0.620000005	20.588577774
0.639999986	20.575400742
0.660000026	20.561432188
0.680000007	20.545599191
0.699999988	20.523909449
0.720000029	20.501348519
0.740000010	20.469092737
0.759999990	20.432525991
0.779999971	20.387219101
0.800000012	20.330065088
0.819999993	20.261196302
0.839999974	20.178083986
0.860000014	20.077244675
0.879999995	19.953579736
0.899999976	19.803470788
0.920000017	19.617702259
0.939999998	19.384709713
0.959999979	19.081346290
0.980000019	18.669774439
1.000000000	18.105048339
1.019999981	17.308980837
1.039999962	16.201093739
1.059999943	14.672583693
1.080000043	12.594550924
1.100000024	9.813165949
1.120000005	6.133014214
1.139999986	1.984330802
1.159999967	-4.437961834
1.179999948	-12.377877082
1.200000048	-21.892315019
1.220000029	-33.091602613
1.240000010	-46.578001552
1.259999990	-61.883188159
1.279999971	-79.061391930
1.299999952	-98.055129908
Jsc:	20.753565
Eff:	18.318092
Voc:	1.140000
FF:	0.774253
V_MPP:	0.960000
	0.000000
	0.000000
	0.000000
Cell Area:	0.045300
Voltage:	0.700000
Number of suns:	1.000000
