1.299999952	-97.611415350
1.279999971	-77.083302871
1.259999990	-59.070722478
1.240000010	-43.319852788
1.220000029	-29.900088129
1.200000048	-19.761709040
1.179999948	-9.977233172
1.159999967	-2.837429444
1.139999986	2.588677142
1.120000005	6.668513772
1.100000024	9.738421145
1.080000043	12.076514306
1.059999943	13.901021231
1.039999962	15.373049287
1.019999981	16.587212266
1.000000000	17.578069842
0.980000019	18.351428647
0.959999979	18.932887201
0.939999998	19.358060113
0.920000017	19.666883235
0.899999976	19.896898581
0.879999995	20.071414914
0.860000014	20.207275192
0.839999974	20.315600549
0.819999993	20.400353730
0.800000012	20.467347792
0.779999971	20.520282070
0.759999990	20.563903123
0.740000010	20.597247246
0.720000029	20.622650457
0.699999988	20.642570841
0.680000007	20.656554814
0.660000026	20.669896318
0.639999986	20.679994640
0.620000005	20.688064047
0.600000024	20.693965764
0.579999983	20.701012360
0.560000002	20.705932385
0.540000021	20.710583858
0.519999981	20.715870091
0.500000000	20.720173346
0.479999989	20.723566865
0.460000008	20.727849561
0.439999998	20.731430682
0.419999987	20.733917035
0.400000006	20.737191056
0.379999995	20.740714354
0.360000014	20.744276200
0.340000004	20.747757095
0.319999993	20.751024691
0.300000012	20.754848664
0.280000001	20.756140026
0.259999990	20.758720181
0.239999995	20.761275921
0.219999999	20.764830058
0.200000003	20.767216186
0.180000007	20.769755222
0.159999996	20.772407333
0.140000001	20.776282704
0.119999997	20.776476730
0.100000001	20.780534562
0.079999998	20.782990077
0.059999999	20.784479319
0.039999999	20.787816301
0.020000000	20.790098350
0.000000000	20.792203077
-0.020000000	20.794479986
-0.039999999	20.796208227
-0.059999999	20.799766219
-0.079999998	20.801418648
-0.100000001	20.803252254
-0.119999997	20.805622963
-0.140000001	20.806571247
-0.159999996	20.807870318
-0.180000007	20.812524361
-0.200000003	20.813210518
Jsc:	20.792203
Eff:	18.196576
Voc:	1.140000
FF:	0.767687
V_MPP:	0.940000
	0.000000
	0.000000
	0.000000
Cell Area:	0.045300
Voltage:	0.700000
Number of suns:	1.000000
