-0.200000003	20.806509570
-0.180000007	20.802523694
-0.159999996	20.792706773
-0.140000001	20.786046943
-0.119999997	20.780797974
-0.100000001	20.772884045
-0.079999998	20.767142945
-0.059999999	20.759225161
-0.039999999	20.753823284
-0.020000000	20.745954328
0.000000000	20.740386695
0.020000000	20.733354233
0.039999999	20.726653285
0.059999999	20.719411378
0.079999998	20.712757972
0.100000001	20.706508037
0.119999997	20.700742523
0.140000001	20.693544305
0.159999996	20.687674711
0.180000007	20.680720630
0.200000003	20.675657977
0.219999999	20.666773920
0.239999995	20.660213030
0.259999990	20.653034085
0.280000001	20.645129151
0.300000012	20.639814650
0.319999993	20.629225482
0.340000004	20.620945346
0.360000014	20.611641114
0.379999995	20.603459918
0.400000006	20.594728769
0.419999987	20.584593184
0.439999998	20.575471414
0.460000008	20.567932686
0.479999989	20.555858130
0.500000000	20.547322292
0.519999981	20.533982072
0.540000021	20.522133665
0.560000002	20.513522015
0.579999983	20.498601323
0.600000024	20.483929909
0.620000005	20.466980300
0.639999986	20.447590596
0.660000026	20.423519865
0.680000007	20.397316138
0.699999988	20.366639544
0.720000029	20.325351938
0.740000010	20.280239074
0.759999990	20.234362956
0.779999971	20.177336153
0.800000012	20.099999630
0.819999993	20.013185409
0.839999974	19.907531437
0.860000014	19.787330690
0.879999995	19.635560318
0.899999976	19.450377720
0.920000017	19.205953087
0.939999998	18.880303711
0.959999979	18.446332833
0.980000019	17.841374060
1.000000000	17.008940262
1.019999981	15.875710345
1.039999962	14.360045817
1.059999943	12.343940603
1.080000043	9.700994133
1.100000024	6.246212053
1.120000005	2.477988304
1.139999986	-3.574928539
1.159999967	-10.674288543
1.179999948	-19.381119598
1.200000048	-29.602239657
1.220000029	-42.113921118
1.240000010	-56.346675903
1.259999990	-72.479516342
1.279999971	-90.435667428
1.299999952	-110.145763106
Jsc:	20.740387
Eff:	17.747485
Voc:	1.120000
FF:	0.764015
V_MPP:	0.940000
	0.000000
	0.000000
	0.000000
Cell Area:	0.045300
Voltage:	0.700000
Number of suns:	1.000000
