-0.200000003	282.200279483
-0.169799998	241.418753568
-0.139599994	200.683876017
-0.109399997	159.879241788
-0.079149999	118.959240747
-0.048950002	78.101482070
-0.018750001	37.292006197
0.011450000	-3.463400155
0.041650001	-44.292668559
0.071900003	-85.141006076
0.102100000	-125.915911994
0.132300004	-166.641527717
0.162499994	-207.340488700
0.192699999	-247.894323721
0.222900003	-288.499021701
0.253149986	-329.170988721
0.283349991	-369.774535397
0.313549995	-410.417411435
0.343750000	-451.084382618
0.373950005	-491.721173193
0.404150009	-532.293449635
0.434399992	-572.858571546
0.464599997	-613.245899248
0.494800001	-653.728086164
0.524999976	-694.090989778
0.555199981	-734.324125001
0.585399985	-774.766304109
0.615649998	-815.139651693
0.645850003	-855.420566026
0.676050007	-895.726151156
0.706250012	-936.023430451
0.736450016	-975.983048775
0.766650021	-1016.137401921
0.796899974	-1056.201788895
0.827099979	-1095.934353654
0.857299984	-1135.748167570
0.887499988	-1175.569629432
0.917699993	-1215.462965549
0.947899997	-1255.152191942
0.978150010	-1294.890019804
1.008350015	-1334.068971885
1.038550019	-1373.192414674
1.068750024	-1412.150480889
1.098950028	-1451.184779866
1.129150033	-1489.733722036
1.159399986	-1528.429044267
1.189599991	-1566.358420496
1.219799995	-1604.069871355
1.250000000	-1641.496456748
Jsc:	-3.463400
Eff:	-0.039656
Voc:	0.011450
FF:	1.000000
V_MPP:	0.011450
	0.000000
	0.000000
	0.000000
Cell Area:	0.045300
Voltage:	0.700000
Number of suns:	1.000000
