1.299999952	-98.168183834
1.279999971	-77.621285571
1.259999990	-59.579696432
1.240000010	-43.792103234
1.220000029	-30.326235024
1.200000048	-20.138024780
1.179999948	-10.295490946
1.159999967	-3.108191759
1.139999986	2.371874325
1.120000005	6.489404431
1.100000024	9.589176959
1.080000043	11.947646657
1.059999943	13.787121816
1.039999962	15.258953277
1.019999981	16.491191470
1.000000000	17.493892313
0.980000019	18.282148681
0.959999979	18.878716813
0.939999998	19.316898431
0.920000017	19.637685604
0.899999976	19.874074239
0.879999995	20.058517998
0.860000014	20.197821909
0.839999974	20.308471717
0.819999993	20.397839108
0.800000012	20.466749012
0.779999971	20.522665629
0.759999990	20.565190630
0.740000010	20.598096590
0.720000029	20.625526147
0.699999988	20.646223918
0.680000007	20.663764597
0.660000026	20.676688497
0.639999986	20.687291800
0.620000005	20.695673446
0.600000024	20.702238191
0.579999983	20.708504830
0.560000002	20.714452805
0.540000021	20.718720082
0.519999981	20.723969051
0.500000000	20.727037481
0.479999989	20.730714972
0.460000008	20.734012121
0.439999998	20.737724305
0.419999987	20.740827428
0.400000006	20.745756448
0.379999995	20.749603550
0.360000014	20.753306740
0.340000004	20.755476999
0.319999993	20.757895251
0.300000012	20.759320246
0.280000001	20.763870209
0.259999990	20.767074843
0.239999995	20.769329908
0.219999999	20.772305823
0.200000003	20.775017041
0.180000007	20.777264396
0.159999996	20.780068129
0.140000001	20.782769068
0.119999997	20.784514013
0.100000001	20.788705478
0.079999998	20.790238408
0.059999999	20.792264754
0.039999999	20.795416706
0.020000000	20.796167109
0.000000000	20.799292077
-0.020000000	20.801741167
-0.039999999	20.803170018
-0.059999999	20.806418339
-0.079999998	20.808154289
-0.100000001	20.810422204
-0.119999997	20.813359571
-0.140000001	20.815577372
-0.159999996	20.818098419
-0.180000007	20.819283132
-0.200000003	20.822306589
Jsc:	20.799292
Eff:	18.157884
Voc:	1.140000
FF:	0.765794
V_MPP:	0.940000
	0.000000
	0.000000
	0.000000
Cell Area:	0.045300
Voltage:	0.700000
Number of suns:	1.000000
