1.299999952	-95.574645774
1.279999971	-75.184453328
1.259999990	-57.331770535
1.240000010	-41.761177553
1.220000029	-28.538989997
1.200000048	-18.620910843
1.179999948	-9.029863657
1.159999967	-3.049802279
1.139999986	3.083279394
1.120000005	7.165546804
1.100000024	10.175407128
1.080000043	12.450316709
1.059999943	14.220825427
1.039999962	15.643795862
1.019999981	16.813586100
1.000000000	17.762323430
0.980000019	18.499345492
0.959999979	19.050592600
0.939999998	19.451665227
0.920000017	19.745155192
0.899999976	19.960013418
0.879999995	20.125073897
0.860000014	20.251475752
0.839999974	20.348683830
0.819999993	20.427313000
0.800000012	20.488451603
0.779999971	20.537011954
0.759999990	20.586616960
0.740000010	20.607151543
0.720000029	20.629028886
0.699999988	20.647648913
0.680000007	20.669455585
0.660000026	20.673834651
0.639999986	20.683958672
0.620000005	20.691650307
0.600000024	20.698041585
0.579999983	20.714071178
0.560000002	20.718834441
0.540000021	20.724258162
0.519999981	20.717084356
0.500000000	20.734087932
0.479999989	20.725152478
0.460000008	20.727503913
0.439999998	20.731478224
0.419999987	20.745640804
0.400000006	20.749148682
0.379999995	20.752001243
0.360000014	20.753649818
0.340000004	20.759300972
0.319999993	20.752399574
0.300000012	20.764540947
0.280000001	20.756024382
0.259999990	20.772389344
0.239999995	20.773517519
0.219999999	20.775563139
0.200000003	20.778255083
0.180000007	20.780704173
0.159999996	20.783158404
0.140000001	20.785802805
0.119999997	20.788245471
0.100000001	20.780732442
0.079999998	20.792997169
0.059999999	20.793787405
0.039999999	20.797440482
0.020000000	20.798365637
0.000000000	20.800772325
-0.020000000	20.803028674
-0.039999999	20.807897302
-0.059999999	20.808521782
-0.079999998	20.810121529
-0.100000001	20.812493523
-0.119999997	20.815758549
-0.140000001	20.816317496
-0.159999996	20.817819588
-0.180000007	20.821511213
-0.200000003	20.825446976
Jsc:	20.800772
Eff:	18.288568
Voc:	1.160000
FF:	0.757953
V_MPP:	0.960000
	0.000000
	0.000000
	0.000000
Cell Area:	0.045300
Voltage:	0.700000
Number of suns:	1.000000
