1.299999952	-94.932649967
1.279999971	-74.517185374
1.259999990	-56.668115825
1.240000010	-41.124259819
1.220000029	-27.950709710
1.200000048	-18.086149481
1.179999948	-8.571330560
1.159999967	-2.605008856
1.139999986	3.426066943
1.120000005	7.453686933
1.100000024	10.426253878
1.080000043	12.676096902
1.059999943	14.431363693
1.039999962	15.841094133
1.019999981	16.996509778
1.000000000	17.928973377
0.980000019	18.644023010
0.959999979	19.171407547
0.939999998	19.550737750
0.920000017	19.823661008
0.899999976	20.021685270
0.879999995	20.171853325
0.860000014	20.286844936
0.839999974	20.375260189
0.819999993	20.444894797
0.800000012	20.498982949
0.779999971	20.542780038
0.759999990	20.575060234
0.740000010	20.602482081
0.720000029	20.622671016
0.699999988	20.639005140
0.680000007	20.653916837
0.660000026	20.663367551
0.639999986	20.671287905
0.620000005	20.678595344
0.600000024	20.683392015
0.579999983	20.688283771
0.560000002	20.692697531
0.540000021	20.697710071
0.519999981	20.700995656
0.500000000	20.704715550
0.479999989	20.708886456
0.460000008	20.713429995
0.439999998	20.717282237
0.419999987	20.721115205
0.400000006	20.735180129
0.379999995	20.726676414
0.360000014	20.740623123
0.340000004	20.731150565
0.319999993	20.744467656
0.300000012	20.748547332
0.280000001	20.739753221
0.259999990	20.752669411
0.239999995	20.746574953
0.219999999	20.750915471
0.200000003	20.762468343
0.180000007	20.765373586
0.159999996	20.769257952
0.140000001	20.763545120
0.119999997	20.774697091
0.100000001	20.776531982
0.079999998	20.778436259
0.059999999	20.780000028
0.039999999	20.781333793
0.020000000	20.784514013
0.000000000	20.785832358
-0.020000000	20.789444317
-0.039999999	20.790618750
-0.059999999	20.782518505
-0.079999998	20.793461031
-0.100000001	20.795295922
-0.119999997	20.800037340
-0.140000001	20.800977914
-0.159999996	20.803974388
-0.180000007	20.806940024
-0.200000003	20.809503474
Jsc:	20.785832
Eff:	18.404551
Voc:	1.160000
FF:	0.763308
V_MPP:	0.960000
	0.000000
	0.000000
	0.000000
Cell Area:	0.045300
Voltage:	0.700000
Number of suns:	1.000000
