1.200000048	-21.150336954
1.170199990	-10.530399976
1.140450001	-3.115876969
1.110649943	1.354551698
1.080850005	5.451852875
1.051049948	8.141000552
1.021299958	10.146337991
0.991500020	11.735756637
0.961700022	13.043723896
0.931900024	14.137810766
0.902149975	15.031717251
0.872349977	15.743309118
0.842549980	16.303956827
0.812749982	16.751070044
0.782999992	17.108021779
0.753199995	17.394164472
0.723399997	17.616867240
0.693599999	17.791862854
0.663850009	17.924382296
0.634050012	18.024706348
0.604250014	18.099268691
0.574450016	18.151488544
0.544700027	18.193209174
0.514900029	18.225071765
0.485100001	18.248084992
0.455300003	18.267073796
0.425550014	18.282626677
0.395749986	18.296034998
0.365949988	18.309620641
0.336149991	18.321084852
0.306400001	18.331350216
0.276600003	18.342299167
0.246800005	18.353884162
0.216999993	18.363973490
0.187250003	18.374366063
0.157450005	18.385228923
0.127649993	18.393417829
0.097850002	18.401592600
0.068099998	18.409351051
0.038300000	18.416605808
0.008500000	18.422826189
-0.021299999	18.440302622
-0.051050000	18.437581124
-0.080849998	18.443453288
-0.110650003	18.450979166
-0.140450001	18.456224280
-0.170200005	18.474478100
-0.200000003	18.471148827
Jsc:	18.422826
Eff:	13.736898
Voc:	1.110650
FF:	0.671360
V_MPP:	0.842550
	0.000000
	0.000000
	0.000000
Cell Area:	0.045300
Voltage:	0.700000
Number of suns:	1.000000
