voltage,current,HTL,Electrode,SourceFile
-8.839500427,1652.954901,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-8.859499931,1652.955516,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-8.879500389,1652.955393,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-8.899499893,1652.955639,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-8.919500351,1652.956255,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-8.939499855,1652.956378,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-8.959500313,1652.956378,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-8.979499817,1652.954901,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-8.999500275,1652.956009,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-9.019499779,1652.956378,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-9.039500237,1652.955639,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-9.059499741,1652.954531,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-9.079999924,1652.955516,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-9.100000381,1652.955763,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-9.119999886,1652.957364,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-9.140000343,1652.95761,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-9.159999847,1652.956009,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-9.180000305,1652.956255,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-9.199999809,1652.954408,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-9.220000267,1652.956994,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-9.239999771,1652.957856,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-9.260000229,1652.955639,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-9.279999733,1652.955639,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-9.300000191,1652.954654,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-9.319999695,1652.955024,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-9.340000153,1652.955024,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-9.359999657,1652.955024,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-9.380000114,1652.954408,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-9.399999619,1652.955516,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-9.420000076,1652.958472,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-9.43999958,1652.956502,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-9.460000038,1652.955639,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-9.479999542,1652.955516,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-9.5,1652.956009,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-9.520000458,1652.956009,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-9.539999962,1652.954531,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-9.56000042,1652.955639,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-9.579999924,1652.955393,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-9.600000381,1652.953792,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-9.619999886,1652.954777,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-9.640000343,1652.955886,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-9.659999847,1652.954285,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-9.680000305,1652.955639,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-9.699999809,1652.953792,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-9.720000267,1652.954777,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-9.739999771,1652.956625,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-9.760000229,1652.954285,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-9.779999733,1652.954901,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-9.800000191,1652.955886,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-9.819999695,1652.955763,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-9.840000153,1652.954901,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-9.859999657,1652.954408,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-9.880000114,1652.957364,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-9.899999619,1652.954777,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-9.920000076,1652.956255,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-9.93999958,1652.956871,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-9.960000038,1652.955639,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-9.979999542,1652.957733,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-10.0,1652.955393,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-10.02000046,1652.955763,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-10.03999996,1652.956502,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-10.06000042,1652.955393,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-10.07999992,1652.955516,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-10.10000038,1652.954901,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-10.11999989,1652.955393,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-10.14000034,1652.955639,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-10.15999985,1652.955763,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-10.18000031,1652.953669,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-10.19999981,1652.955886,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-10.22000027,1652.954777,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-10.23999977,1652.965368,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-10.26000023,1652.954654,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-10.27999973,1652.956378,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-10.30000019,1652.955516,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-10.3199997,1652.955024,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-10.34000015,1652.954901,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-10.35999966,1652.952438,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-10.38000011,1652.954777,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-10.39999962,1652.9533,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-10.42000008,1652.95527,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-10.43999958,1652.955516,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-10.46000004,1652.954901,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-10.47999954,1652.954901,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-10.5,1652.955763,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-10.52000046,1652.954408,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-10.53999996,1652.953546,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-10.56000042,1652.955024,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-10.57999992,1652.960565,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-10.60000038,1652.954285,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-10.61999989,1652.954408,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-10.64000034,1652.955024,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-10.65999985,1652.954777,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-10.68000031,1652.954654,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-10.69999981,1652.956255,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-10.72000027,1652.956009,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-10.73999977,1652.956255,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-10.76000023,1652.955763,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-10.77999973,1652.956994,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-10.80000019,1652.954654,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-10.8199997,1652.953792,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-10.84000015,1652.955886,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-10.85999966,1652.954654,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-10.88000011,1652.954777,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-10.89999962,1652.95527,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-10.92000008,1652.955024,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-10.93999958,1652.955024,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-10.96000004,1652.954901,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-10.97999954,1652.955639,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-11.0,1652.954777,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-11.02000046,1652.955024,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-11.03999996,1652.95527,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-11.06000042,1652.955886,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-11.07999992,1652.955763,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-11.10000038,1652.953792,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-11.11999989,1652.954531,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-11.14000034,1652.955393,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-11.15999985,1652.956255,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-11.18000031,1652.953669,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-11.19999981,1652.953915,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-11.22000027,1652.954777,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-11.23999977,1652.954285,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-11.26000023,1652.954654,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-11.27999973,1652.954777,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-11.30000019,1652.956625,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-11.3199997,1652.956009,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-11.34000015,1652.955393,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-11.35999966,1652.956255,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-11.38000011,1652.955639,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-11.39999962,1652.955024,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-11.42000008,1652.955886,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-11.43999958,1652.955516,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-11.46000004,1652.955763,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-11.47999954,1652.955024,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-11.5,1652.955516,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-11.52000046,1652.95527,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-11.53999996,1652.954777,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-11.56000042,1652.954039,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-11.57999992,1652.954531,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-11.60000038,1652.955516,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-11.61999989,1652.954285,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-11.64000034,1652.95527,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-11.65999985,1652.954654,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-11.68000031,1652.954777,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-11.69999981,1652.954777,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-11.72000027,1652.95527,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-11.73999977,1652.956009,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-11.76000023,1652.954531,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-11.77999973,1652.954408,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-11.80000019,1652.95527,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-11.8199997,1652.954654,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-11.84000015,1652.954654,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-11.85999966,1652.954777,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-11.88000011,1652.953176,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-11.89999962,1652.953669,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-11.92000008,1652.95527,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-11.93999958,1652.954654,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-11.96000004,1652.953669,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-11.97999954,1652.955393,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-12.0,1652.953546,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-12.02000046,1652.955393,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-12.03999996,1652.955393,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-12.06000042,1652.955393,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-12.07999992,1652.954531,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-12.10000038,1652.953915,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-12.11999989,1652.955393,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-12.14000034,1652.954901,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-12.15999985,1652.954654,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-12.18000031,1652.954039,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-12.19999981,1652.954901,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-12.22000027,1652.956255,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-12.23999977,1652.953915,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-12.26000023,1652.955516,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-12.27999973,1652.955516,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-12.30000019,1652.954654,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-12.3199997,1652.954777,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-12.34000015,1652.954777,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-12.35999966,1652.954408,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-12.38000011,1652.955024,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-12.39999962,1652.954901,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-12.42000008,1652.953915,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-12.43999958,1652.956009,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-12.46000004,1652.954777,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-12.47999954,1652.953669,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-12.5,1652.953546,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-12.52000046,1652.954039,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-12.53999996,1652.953176,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-12.56000042,1652.954039,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-12.57999992,1652.953546,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-12.60000038,1652.953546,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-12.61999989,1652.954039,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-12.64000034,1652.954285,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-12.65999985,1652.954285,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-12.68000031,1652.952561,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-12.69999981,1652.954039,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-12.72000027,1652.954901,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-12.73999977,1652.954531,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-12.76000023,1652.953546,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-12.77999973,1652.954408,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-12.80000019,1652.954777,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-12.8199997,1652.953669,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-12.84000015,1652.953915,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-12.85999966,1652.954901,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-12.88000011,1652.954777,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-12.89999962,1652.95293,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-12.92000008,1652.95293,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-12.93999958,1652.954777,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-12.96000004,1652.955639,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-12.97999954,1652.954039,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-13.0,1652.954285,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-13.02000046,1652.954408,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-13.03999996,1652.953669,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-13.06000042,1652.954531,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-13.07999992,1652.954901,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-13.10000038,1652.953915,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-13.11999989,1652.955763,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-13.14000034,1652.955886,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-13.15999985,1652.954654,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-13.18000031,1652.9533,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-13.19999981,1652.954408,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-13.22000027,1652.9533,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-13.23999977,1652.954408,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
-13.26000023,1652.954777,MeO2PACz,Au,..\raw_csv\type3_breakdown_Au\MeO2PACz_Au_scan_20V.csv
