voltage,Current
2.000499964,-134.4583498
1.980499983,-129.3292869
1.960500002,-124.2150021
1.940500021,-119.1604759
1.92050004,-114.16597
1.900500059,-109.2484098
1.880499959,-104.4123903
1.860499978,-99.66914134
1.840499997,-95.01651545
1.820500016,-90.5402328
1.800500035,-86.07898985
1.780500054,-81.71975366
1.760499954,-77.47121402
1.740499973,-73.32054021
1.720499992,-69.29170802
1.700500011,-65.37043205
1.680500031,-61.57617385
1.66050005,-57.89355506
1.640499949,-54.3301571
1.620499969,-50.88816589
1.600499988,-47.63055731
1.580500007,-44.43393497
1.560500026,-41.35896567
1.540500045,-38.41289219
1.520499945,-35.59252801
1.500499964,-32.89993206
1.480499983,-30.33287415
1.460500002,-27.88994384
1.440500021,-25.57421411
1.42050004,-23.38134968
1.400500059,-21.31049236
1.380499959,-19.39423652
1.360499978,-17.56031228
1.340499997,-15.92314629
1.320500016,-14.28100042
1.300500035,-12.76739149
1.280500054,-11.36645528
1.260499954,-10.06925571
1.240499973,-8.868512482
1.220499992,-7.759234657
1.200500011,-6.734097207
1.180500031,-5.790144532
1.16050005,-4.936466648
1.140499949,-4.138624823
1.120499969,-3.412563387
1.100499988,-2.759773609
1.080500007,-2.182989087
1.060500026,-1.6861042
1.040500045,-1.291286807
1.020499945,-0.93504582
1.000499964,-0.672166434
0.980499983,-0.475510108
0.960500002,-0.334043995
0.940500021,-0.230827591
0.92049998,-0.159616606
0.9005,-0.107655738
0.880500019,-0.073572244
0.860499978,-0.050327205
0.840499997,-0.034444034
0.820500016,-0.023614098
0.800499976,-0.016186095
0.780499995,-0.011009231
0.760500014,-0.007583946
0.740499973,-0.005271199
0.720499992,-0.003645788
0.700500011,-0.002520613
0.680499971,-0.001743015
0.66049999,-0.001203152
0.640500009,-0.000827941
0.620500028,-0.000560819
0.600499988,-0.000370486
0.580500007,-0.000234894
0.560500026,-0.00013887
0.540499985,-6.88E-05
0.520500004,-1.81E-05
0.500500023,2.03E-05
0.480500013,4.98E-05
0.460500002,6.99E-05
0.440499991,8.55E-05
0.42050001,9.47E-05
0.4005,0.000104439
0.380499989,0.000109361
0.360500008,0.000113004
0.340499997,0.000114369
0.320499986,0.000115326
0.300500005,0.000116714
0.280499995,0.000115329
0.260500014,0.000117892
0.240500003,0.000117791
0.220500007,0.000117956
0.200499997,0.000117987
0.180500001,0.000118152
0.160500005,0.000117812
0.140499994,0.000118498
0.120499998,0.00011807
0.100500003,0.000117061
0.080499999,0.000118202
0.0605,0.000116896
0.0405,0.000119185
0.020500001,0.000119823
0.0005,0.000120263
-0.0195,0.000100503
-0.039500002,0.000124391
-0.059500001,0.000125478
-0.079499997,0.000126471
-0.0995,0.000124977
-0.119499996,0.000127718
-0.139500007,0.000129409
-0.159500003,0.000132024
-0.179499999,0.000132416
-0.199499995,0.000130574
-0.219500005,0.000134706
-0.239500001,0.000135511
-0.259499997,0.000139262
-0.279500008,0.000140965
-0.299499989,0.000142269
-0.319499999,0.00014692
-0.33950001,0.000149339
-0.359499991,0.00015237
-0.379500002,0.000154977
-0.399500012,0.000158204
-0.419499993,0.000159643
-0.439500004,0.000165801
-0.459500015,0.000169242
-0.479499996,0.000174779
-0.499500006,0.000177728
-0.519500017,0.000183499
-0.539499998,0.000189156
-0.559499979,0.000195771
-0.57950002,0.000201063
-0.5995,0.000206462
-0.619499981,0.000213308
-0.639500022,0.000218554
-0.659500003,0.000227741
-0.679499984,0.000232285
-0.699500024,0.000239147
-0.719500005,0.000246921
-0.739499986,0.000253938
-0.759500027,0.000258967
-0.779500008,0.000263698
-0.799499989,0.000267705
-0.819500029,0.000272661
-0.83950001,0.000275079
-0.859499991,0.000277896
-0.879499972,0.000279744
-0.899500012,0.000280265
-0.919499993,0.00028062
-0.939499974,0.000280015
-0.959500015,0.000282259
-0.979499996,0.000283472
-0.999499977,0.000283354
-1.019500017,0.000284253
-1.039499998,0.000287005
-1.059499979,0.000288134
-1.07949996,0.000289146
-1.099499941,0.000290652
-1.119500041,0.000294189
-1.139500022,0.000296244
-1.159500003,0.000296122
-1.179499984,0.000299651
