V,J
1.200000048,-33.499290098
1.170199990,-18.159623482
1.140450001,-5.14623535
1.110649943,3.668273774
1.080850005,9.590759359
1.051049948,13.587172719
1.021299958,16.337388327
0.991500020,18.237901864
0.961700022,19.526377908
0.931900024,20.384193073
0.902149975,20.939485164
0.872349977,21.298955376
0.842549980,21.538639875
0.812749982,21.707078454
0.782999992,21.832100286
0.753199995,21.926319601
0.723399997,22.001845647
0.693599999,22.063471241
0.663850009,22.110957385
0.634050012,22.150050318
0.604250014,22.183587183
0.574450016,22.210524609
0.544700027,22.232304296
0.514900029,22.233172914
0.485100001,22.264109065
0.455300003,22.276426474
0.425550014,22.285554669
0.395749986,22.295677405
0.365949988,22.284074421
0.336149991,22.30705938
0.306400001,22.297489167
0.276600003,22.302125221
0.246800005,22.307007983
0.216999993,22.311055535
0.187250003,22.318004476
0.157450005,22.320774801
0.127649993,22.325341468
0.097850002,22.329108905
0.068099998,22.333146178
0.038300000,22.336535842
0.008500000,22.340416353
-0.021299999,22.345661467
-0.051050000,22.349783546
-0.080849998,22.353957023
-0.110650003,22.359261244
-0.140450001,22.36303125
-0.170200005,22.367865184
-0.200000003,22.372077209
Jsc:,22.340416
Eff:,18.99603
Voc:,1.11065
FF:,0.765587
V_MPP:,0.9319
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
