V,J
1.200000048,-32.694711171
1.170199990,-20.877353304
1.140450001,-11.581142698
1.110649943,-5.397243681
1.080850005,-1.800717434
1.051049948,1.158423281
1.021299958,2.928782706
0.991500020,4.170253494
0.961700022,5.070915858
0.931900024,5.759107089
0.902149975,6.283543979
0.872349977,6.691273225
0.842549980,7.012738203
0.812749982,7.255545742
0.782999992,7.445980521
0.753199995,7.591070505
0.723399997,7.705025171
0.693599999,7.794517844
0.663850009,7.865280627
0.634050012,7.929014804
0.604250014,7.981075324
0.574450016,8.027867602
0.544700027,8.072453642
0.514900029,8.111524732
0.485100001,8.15307575
0.455300003,8.191918121
0.425550014,8.229239768
0.395749986,8.265370278
0.365949988,8.303909403
0.336149991,8.340404193
0.306400001,8.378492305
0.276600003,8.414081857
0.246800005,8.449702247
0.216999993,8.486297262
0.187250003,8.520037147
0.157450005,8.557114013
0.127649993,8.594020625
0.097850002,8.625889641
0.068099998,8.660059979
0.038300000,8.694207189
0.008500000,8.72612439
-0.021299999,8.76214568
-0.051050000,8.792616684
-0.080849998,8.823443615
-0.110650003,8.858519834
-0.140450001,8.889894792
-0.170200005,8.920327247
-0.200000003,8.95092546
Jsc:,8.726124
Eff:,5.908582
Voc:,1.05105
FF:,0.644226
V_MPP:,0.84255
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
