V,J
-0.200000003,5.348282429
-0.170200005,5.342457487
-0.140450001,5.339547747
-0.110650003,5.334874108
-0.080849998,5.331078082
-0.051050000,5.324799557
-0.021299999,5.322151623
0.008500000,5.316985211
0.038300000,5.311667176
0.068099998,5.304569504
0.097850002,5.3013517
0.127649993,5.295335302
0.157450005,5.28686885
0.187250003,5.280452515
0.216999993,5.27336448
0.246800005,5.267013356
0.276600003,5.2613047
0.306400001,5.25054335
0.336149991,5.242716476
0.365949988,5.234423169
0.395749986,5.224392948
0.425550014,5.214391317
0.455300003,5.201870888
0.485100001,5.189946027
0.514900029,5.175500441
0.544700027,5.161398253
0.574450016,5.147745794
0.604250014,5.127187118
0.634050012,5.102498011
0.663850009,5.06785835
0.693599999,5.028561432
0.723399997,4.982292767
0.753199995,4.918455795
0.782999992,4.83932036
0.812749982,4.736195788
0.842549980,4.605832792
0.872349977,4.449470696
0.902149975,4.248410771
0.931900024,3.988309581
0.961700022,3.642316113
0.991500020,3.144120534
1.021299958,2.38702229
1.051049948,1.384312131
1.080850005,-0.682677645
1.110649943,-3.801878024
1.140450001,-8.729586011
1.170199990,-15.744658302
1.200000048,-25.014216738
Jsc:,5.316985
Eff:,3.881496
Voc:,1.08085
FF:,0.675411
V_MPP:,0.87235
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
