V,J
1.200000048,-36.086118215
1.170199990,-22.706181473
1.140450001,-12.591213942
1.110649943,-3.517072951
1.080850005,3.108144859
1.051049948,7.834099053
1.021299958,11.11427614
0.991500020,13.327453477
0.961700022,14.783435236
0.931900024,15.723937403
0.902149975,16.316240828
0.872349977,16.69128962
0.842549980,16.929276717
0.812749982,17.085419731
0.782999992,17.190792302
0.753199995,17.268820121
0.723399997,17.32983023
0.693599999,17.380190779
0.663850009,17.42076653
0.634050012,17.45654304
0.604250014,17.487119408
0.574450016,17.510698008
0.544700027,17.533297486
0.514900029,17.550478383
0.485100001,17.565555838
0.455300003,17.577991461
0.425550014,17.58877337
0.395749986,17.589128013
0.365949988,17.610281936
0.336149991,17.619351024
0.306400001,17.627028524
0.276600003,17.635298381
0.246800005,17.642238327
0.216999993,17.651356243
0.187250003,17.659065867
0.157450005,17.667737909
0.127649993,17.675725079
0.097850002,17.683731524
0.068099998,17.692905976
0.038300000,17.701986628
0.008500000,17.710116427
-0.021299999,17.720431904
-0.051050000,17.730194857
-0.080849998,17.738197447
-0.110650003,17.748751922
-0.140450001,17.759048125
-0.170200005,17.769750368
-0.200000003,17.77945293
Jsc:,17.710116
Eff:,14.719696
Voc:,1.08085
FF:,0.768975
V_MPP:,0.90215
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
