V,J
1.200000048,-31.70407332
1.170199990,-21.13628231
1.140450001,-12.612379429
1.110649943,-6.758566677
1.080850005,-2.880111528
1.051049948,-0.687672598
1.021299958,1.055581957
0.991500020,1.940750386
0.961700022,2.728347259
0.931900024,3.241246377
0.902149975,3.625552821
0.872349977,3.911292686
0.842549980,4.133588771
0.812749982,4.297692293
0.782999992,4.425420846
0.753199995,4.521491434
0.723399997,4.59506823
0.693599999,4.651982601
0.663850009,4.69698464
0.634050012,4.727789406
0.604250014,4.761916057
0.574450016,4.787513615
0.544700027,4.813179595
0.514900029,4.835650579
0.485100001,4.854423514
0.455300003,4.877755406
0.425550014,4.897307333
0.395749986,4.920600998
0.365949988,4.939050128
0.336149991,4.957547444
0.306400001,4.979316531
0.276600003,5.000133479
0.246800005,5.020129353
0.216999993,5.042259507
0.187250003,5.061015416
0.157450005,5.080088704
0.127649993,5.10157639
0.097850002,5.1227997
0.068099998,5.142929849
0.038300000,5.159115241
0.008500000,5.178276548
-0.021299999,5.196449737
-0.051050000,5.214636419
-0.080849998,5.234195093
-0.110650003,5.252668315
-0.140450001,5.26740494
-0.170200005,5.285027535
-0.200000003,5.300816523
Jsc:,5.178277
Eff:,3.492949
Voc:,1.05105
FF:,0.641776
V_MPP:,0.81275
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
