V,J
-0.200000003,14.287768092
-0.170200005,14.273225172
-0.140450001,14.266823614
-0.110650003,14.260434905
-0.080849998,14.252234435
-0.051050000,14.245550191
-0.021299999,14.238430354
0.008500000,14.23193885
0.038300000,14.223139599
0.068099998,14.215950375
0.097850002,14.206633295
0.127649993,14.198401986
0.157450005,14.190148834
0.187250003,14.181353438
0.216999993,14.172349882
0.246800005,14.165018029
0.276600003,14.152597825
0.306400001,14.143721478
0.336149991,14.132148048
0.365949988,14.118617658
0.395749986,14.106197453
0.425550014,14.089986684
0.455300003,14.072345779
0.485100001,14.051511806
0.514900029,14.026591731
0.544700027,13.994617351
0.574450016,13.952534368
0.604250014,13.899505005
0.634050012,13.828543056
0.663850009,13.736294835
0.693599999,13.618409545
0.723399997,13.468298027
0.753199995,13.275850394
0.782999992,13.033300484
0.812749982,12.730601373
0.842549980,12.348450733
0.872349977,11.864423836
0.902149975,11.23626809
0.931900024,10.396754287
0.961700022,9.229227466
0.991500020,7.555604949
1.021299958,5.115413238
1.051049948,3.635435595
1.080850005,-2.216889521
1.110649943,-9.136357335
1.140450001,-17.977621104
1.170199990,-28.695585309
1.200000048,-42.311986497
Jsc:,14.231939
Eff:,10.404187
Voc:,1.08085
FF:,0.676361
V_MPP:,0.84255
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
