V,J
-0.200000003,15.770073078
-0.170200005,15.743157495
-0.140450001,15.729363693
-0.110650003,15.715544192
-0.080849998,15.702165425
-0.051050000,15.687909045
-0.021299999,15.674963302
0.008500000,15.661507438
0.038300000,15.646744793
0.068099998,15.631060848
0.097850002,15.61830656
0.127649993,15.602846194
0.157450005,15.588039861
0.187250003,15.573223249
0.216999993,15.559239276
0.246800005,15.54357589
0.276600003,15.526996344
0.306400001,15.50933488
0.336149991,15.491852023
0.365949988,15.472579248
0.395749986,15.452879874
0.425550014,15.431188847
0.455300003,15.407964889
0.485100001,15.380956792
0.514900029,15.346825002
0.544700027,15.309663329
0.574450016,15.261886789
0.604250014,15.203088057
0.634050012,15.130558485
0.663850009,15.040883994
0.693599999,14.930283013
0.723399997,14.794980398
0.753199995,14.630640769
0.782999992,14.429702269
0.812749982,14.183941301
0.842549980,13.876662674
0.872349977,13.481247625
0.902149975,12.951525788
0.931900024,12.202137489
0.961700022,11.072561934
0.991500020,9.329207154
1.021299958,6.667812197
1.051049948,2.774561958
1.080850005,-2.612486709
1.110649943,-9.676599598
1.140450001,-18.497370543
1.170199990,-28.948622877
1.200000048,-41.216626253
Jsc:,15.661507
Eff:,11.760366
Voc:,1.08085
FF:,0.694739
V_MPP:,0.87235
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
