V,J
-0.200000003,1.567725852
-0.170200005,1.571775814
-0.140450001,1.595289364
-0.110650003,1.598835952
-0.080849998,1.569033276
-0.051050000,1.570901414
-0.021299999,1.571458595
0.008500000,1.59691738
0.038300000,1.572967915
0.068099998,1.566928067
0.097850002,1.56794911
0.127649993,1.565042903
0.157450005,1.565347915
0.187250003,1.588515656
0.216999993,1.569261673
0.246800005,1.560245429
0.276600003,1.56485739
0.306400001,1.556307257
0.336149991,1.55753903
0.365949988,1.579879592
0.395749986,1.556379374
0.425550014,1.548083176
0.455300003,1.573468076
0.485100001,1.545084614
0.514900029,1.539871141
0.544700027,1.53706789
0.574450016,1.560843246
0.604250014,1.528510529
0.634050012,1.552450357
0.663850009,1.51062147
0.693599999,1.504112299
0.723399997,1.493396725
0.753199995,1.475759836
0.782999992,1.45239823
0.812749982,1.435025556
0.842549980,1.401138867
0.872349977,1.354840166
0.902149975,1.284835496
0.931900024,1.192093779
0.961700022,1.031242594
0.991500020,0.769169668
1.021299958,0.299562519
1.051049948,-0.532141736
1.080850005,-2.025541151
1.110649943,-4.617642651
1.140450001,-9.076096987
1.170199990,-16.194500726
1.200000048,-26.792220496
Jsc:,1.596917
Eff:,1.181895
Voc:,1.0213
FF:,0.724675
V_MPP:,0.87235
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
