V,J
1.200000048,-37.3551069
1.170199990,-25.026662641
1.140450001,-15.938393443
1.110649943,-8.130454428
1.080850005,-2.687543753
1.051049948,0.510150114
1.021299958,3.195550793
0.991500020,4.784410812
0.961700022,5.735080688
0.931900024,6.325825485
0.902149975,6.692491988
0.872349977,6.917535911
0.842549980,7.065763069
0.812749982,7.159704194
0.782999992,7.231000227
0.753199995,7.283500196
0.723399997,7.325672482
0.693599999,7.351062201
0.663850009,7.378031751
0.634050012,7.403519125
0.604250014,7.426497017
0.574450016,7.445672136
0.544700027,7.456239461
0.514900029,7.470042258
0.485100001,7.480351952
0.455300003,7.485216083
0.425550014,7.492932774
0.395749986,7.500116858
0.365949988,7.504930876
0.336149991,7.505958183
0.306400001,7.509550226
0.276600003,7.513546381
0.246800005,7.515839994
0.216999993,7.520496607
0.187250003,7.525588813
0.157450005,7.526440084
0.127649993,7.530524258
0.097850002,7.536322537
0.068099998,7.538673973
0.038300000,7.544043083
0.008500000,7.549166771
-0.021299999,7.552119557
-0.051050000,7.55652111
-0.080849998,7.562592439
-0.110650003,7.567635818
-0.140450001,7.576386241
-0.170200005,7.580082363
-0.200000003,7.588000789
Jsc:,7.549167
Eff:,6.037631
Voc:,1.05105
FF:,0.760929
V_MPP:,0.90215
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
