V,J
-0.200000003,10.039959957
-0.170200005,10.026264453
-0.140450001,10.017164526
-0.110650003,10.013869305
-0.080849998,10.008239352
-0.051050000,10.00218537
-0.021299999,9.994460969
0.008500000,9.988739785
0.038300000,9.981413715
0.068099998,9.972225771
0.097850002,9.964207119
0.127649993,9.960133226
0.157450005,9.949528638
0.187250003,9.94241651
0.216999993,9.935942996
0.246800005,9.926814801
0.276600003,9.917858145
0.306400001,9.905414812
0.336149991,9.896803805
0.365949988,9.886174161
0.395749986,9.87223773
0.425550014,9.858510745
0.455300003,9.83876704
0.485100001,9.82446376
0.514900029,9.800833121
0.544700027,9.771347021
0.574450016,9.736273372
0.604250014,9.686370903
0.634050012,9.624404158
0.663850009,9.538804846
0.693599999,9.439154101
0.723399997,9.302220258
0.753199995,9.132816691
0.782999992,8.911484309
0.812749982,8.641592218
0.842549980,8.302484408
0.872349977,7.877880723
0.902149975,7.325355102
0.931900024,6.609440706
0.961700022,5.601664361
0.991500020,4.162076795
1.021299958,3.64043111
1.051049948,1.203600393
1.080850005,-3.756074184
1.110649943,-10.183588967
1.140450001,-18.370261973
1.170199990,-28.438312587
1.200000048,-41.287976253
Jsc:,9.98874
Eff:,7.023454
Voc:,1.05105
FF:,0.668985
V_MPP:,0.81275
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
