V,J
1.200000048,-54.389772891
1.170199990,-31.833618131
1.140450001,-20.200064124
1.110649943,-9.72298712
1.080850005,-3.597797853
1.051049948,-0.47456783
1.021299958,2.85754835
0.991500020,4.908095025
0.961700022,6.223890764
0.931900024,7.101905144
0.902149975,7.671100256
0.872349977,8.091096798
0.842549980,8.396873334
0.812749982,8.608131807
0.782999992,8.774021713
0.753199995,8.895749609
0.723399997,9.004319746
0.693599999,9.093826552
0.663850009,9.17254631
0.634050012,9.2332808
0.604250014,9.299460213
0.574450016,9.35050499
0.544700027,9.400345782
0.514900029,9.443977756
0.485100001,9.494969852
0.455300003,9.536302431
0.425550014,9.562448335
0.395749986,9.598428508
0.365949988,9.637558062
0.336149991,9.667254248
0.306400001,9.701281959
0.276600003,9.730345956
0.246800005,9.757234555
0.216999993,9.786940378
0.187250003,9.813557855
0.157450005,9.838422035
0.127649993,9.865417925
0.097850002,9.899481614
0.068099998,9.925975737
0.038300000,9.955446417
0.008500000,9.980621551
-0.021299999,10.01242375
-0.051050000,10.037460112
-0.080849998,10.070808732
-0.110650003,10.102677106
-0.140450001,10.13046516
-0.170200005,10.167702001
-0.200000003,10.208470493
Jsc:,9.980622
Eff:,7.074785
Voc:,1.05105
FF:,0.674423
V_MPP:,0.84255
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
