V,J
1.200000048,-59.223599181
1.170199990,-34.111133565
1.140450001,-20.925483202
1.110649943,-8.711817897
1.080850005,-3.832746074
1.051049948,2.688079894
1.021299958,6.495550286
0.991500020,9.071229002
0.961700022,10.807574449
0.931900024,11.992424153
0.902149975,12.812501993
0.872349977,13.359408583
0.842549980,13.741976828
0.812749982,14.060092617
0.782999992,14.289106997
0.753199995,14.466842098
0.723399997,14.625300569
0.693599999,14.753615695
0.663850009,14.850498685
0.634050012,14.929509481
0.604250014,15.01041556
0.574450016,15.080648949
0.544700027,15.140844408
0.514900029,15.218314565
0.485100001,15.272781773
0.455300003,15.328536489
0.425550014,15.370618186
0.395749986,15.411633385
0.365949988,15.466107019
0.336149991,15.501486483
0.306400001,15.545166642
0.276600003,15.586452964
0.246800005,15.619004281
0.216999993,15.664584863
0.187250003,15.706859301
0.157450005,15.730710307
0.127649993,15.782398196
0.097850002,15.817856042
0.068099998,15.857198253
0.038300000,15.898690164
0.008500000,15.940341408
-0.021299999,15.981832034
-0.051050000,16.027884188
-0.080849998,16.076998347
-0.110650003,16.126916877
-0.140450001,16.181868507
-0.170200005,16.335505893
-0.200000003,16.383784844
Jsc:,15.940341
Eff:,11.65408
Voc:,1.05105
FF:,0.695596
V_MPP:,0.87235
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
