V,J
-0.200000003,12.274967737
-0.170200005,12.234421539
-0.140450001,12.212785765
-0.110650003,12.192112408
-0.080849998,12.172618624
-0.051050000,12.154058989
-0.021299999,12.134605038
0.008500000,12.115680481
0.038300000,12.09592457
0.068099998,12.075095736
0.097850002,12.054247627
0.127649993,12.034361937
0.157450005,12.011929502
0.187250003,11.990066293
0.216999993,11.966765239
0.246800005,11.942731772
0.276600003,11.915388305
0.306400001,11.891918925
0.336149991,11.862254862
0.365949988,11.833853892
0.395749986,11.803746526
0.425550014,11.770573299
0.455300003,11.737672478
0.485100001,11.702402234
0.514900029,11.662061626
0.544700027,11.619414556
0.574450016,11.571107338
0.604250014,11.517336565
0.634050012,11.450866757
0.663850009,11.371629812
0.693599999,11.271909681
0.723399997,11.144927035
0.753199995,10.978053509
0.782999992,10.7686492
0.812749982,10.49817439
0.842549980,10.151360169
0.872349977,9.712679353
0.902149975,9.164516094
0.931900024,8.486357654
0.961700022,7.641652705
0.991500020,6.590915765
1.021299958,5.237245534
1.051049948,3.406507306
1.080850005,1.412276222
1.110649943,-2.571946134
1.140450001,-8.26567802
1.170199990,-15.96705911
1.200000048,-25.888269656
Jsc:,12.11568
Eff:,8.553028
Voc:,1.08085
FF:,0.653141
V_MPP:,0.84255
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
