V,J
1.200000048,-29.284926954
1.170199990,-18.128355817
1.140450001,-9.636968918
1.110649943,-4.489560099
1.080850005,-2.5164521
1.051049948,-0.558660875
1.021299958,1.166577654
0.991500020,2.015211862
0.961700022,2.531063604
0.931900024,2.826628582
0.902149975,3.000141379
0.872349977,3.112770633
0.842549980,3.192942049
0.812749982,3.246293932
0.782999992,3.290396514
0.753199995,3.316469178
0.723399997,3.34009275
0.693599999,3.358906803
0.663850009,3.373650174
0.634050012,3.387900128
0.604250014,3.396199217
0.574450016,3.40355195
0.544700027,3.412987245
0.514900029,3.417648034
0.485100001,3.420289222
0.455300003,3.424087176
0.425550014,3.427520207
0.395749986,3.43196866
0.365949988,3.429464317
0.336149991,3.433459188
0.306400001,3.433492275
0.276600003,3.435041267
0.246800005,3.437834078
0.216999993,3.438551715
0.187250003,3.440810314
0.157450005,3.443730334
0.127649993,3.44186332
0.097850002,3.444684079
0.068099998,3.445106502
0.038300000,3.447834745
0.008500000,3.449439311
-0.021299999,3.452203853
-0.051050000,3.453253326
-0.080849998,3.457839267
-0.110650003,3.460762821
-0.140450001,3.461573295
-0.170200005,3.465403693
-0.200000003,3.465406584
Jsc:,3.449439
Eff:,2.715425
Voc:,1.05105
FF:,0.748973
V_MPP:,0.87235
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
