V,J
1.200000048,-37.828847873
1.170199990,-25.637341955
1.140450001,-16.742805327
1.110649943,-9.440155068
1.080850005,-4.544171862
1.051049948,-1.824673163
1.021299958,0.307215164
0.991500020,1.475728676
0.961700022,2.143553008
0.931900024,2.599488765
0.902149975,2.849804354
0.872349977,3.004395485
0.842549980,3.096425266
0.812749982,3.158226576
0.782999992,3.196685392
0.753199995,3.226565646
0.723399997,3.24365467
0.693599999,3.263736313
0.663850009,3.272375268
0.634050012,3.28037593
0.604250014,3.287240066
0.574450016,3.296754063
0.544700027,3.302522468
0.514900029,3.310195471
0.485100001,3.312872959
0.455300003,3.315385975
0.425550014,3.32024079
0.395749986,3.322783038
0.365949988,3.324422618
0.336149991,3.325650055
0.306400001,3.329758321
0.276600003,3.33183767
0.246800005,3.328411706
0.216999993,3.331111681
0.187250003,3.334245643
0.157450005,3.334505843
0.127649993,3.334996368
0.097850002,3.337821624
0.068099998,3.342818745
0.038300000,3.343520321
0.008500000,3.346927653
-0.021299999,3.346402756
-0.051050000,3.351622814
-0.080849998,3.352675499
-0.110650003,3.355206826
-0.140450001,3.355786011
-0.170200005,3.360345611
-0.200000003,3.366750703
Jsc:,3.346928
Eff:,2.620884
Voc:,1.0213
FF:,0.76674
V_MPP:,0.87235
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
