V,J
-0.200000003,3.351272026
-0.170200005,3.339922817
-0.140450001,3.332152801
-0.110650003,3.330644606
-0.080849998,3.323724255
-0.051050000,3.318371848
-0.021299999,3.31163428
0.008500000,3.307238188
0.038300000,3.303159475
0.068099998,3.301065028
0.097850002,3.294632631
0.127649993,3.2896278
0.157450005,3.286949349
0.187250003,3.281179016
0.216999993,3.276327093
0.246800005,3.269859682
0.276600003,3.265607825
0.306400001,3.261502129
0.336149991,3.252803103
0.365949988,3.250050767
0.395749986,3.242724697
0.425550014,3.236524874
0.455300003,3.230614805
0.485100001,3.222480831
0.514900029,3.21434011
0.544700027,3.199340715
0.574450016,3.183690179
0.604250014,3.164198643
0.634050012,3.138328036
0.663850009,3.101463184
0.693599999,3.05674062
0.723399997,2.995058488
0.753199995,2.919008187
0.782999992,2.818858887
0.812749982,2.688428915
0.842549980,2.526615793
0.872349977,2.314856034
0.902149975,2.208481855
0.931900024,1.742980221
0.961700022,1.124855177
0.991500020,0.664961612
1.021299958,-1.078457536
1.051049948,-3.578558808
1.080850005,-7.522839048
1.110649943,-13.113299397
1.140450001,-20.593269081
1.170199990,-29.964730756
1.200000048,-41.21916529
Jsc:,3.307238
Eff:,2.207166
Voc:,0.9915
FF:,0.673096
V_MPP:,0.783
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
