V,J
1.200000048,-47.207168544
1.170199990,-27.584451175
1.140450001,-17.449441191
1.110649943,-9.543278998
1.080850005,-5.146242739
1.051049948,-2.506071734
1.021299958,-1.123702829
0.991500020,0.024776834
0.961700022,0.906209679
0.931900024,1.479002215
0.902149975,1.834320473
0.872349977,2.089670446
0.842549980,2.344524594
0.812749982,2.499244861
0.782999992,2.623762998
0.753199995,2.726318343
0.723399997,2.783562301
0.693599999,2.846685811
0.663850009,2.890910463
0.634050012,2.949352304
0.604250014,2.989270167
0.574450016,3.020246793
0.544700027,3.067156964
0.514900029,3.094275566
0.485100001,3.119578873
0.455300003,3.151594051
0.425550014,3.173387551
0.395749986,3.197705311
0.365949988,3.221761266
0.336149991,3.248174759
0.306400001,3.272977904
0.276600003,3.282406131
0.246800005,3.302450833
0.216999993,3.323582591
0.187250003,3.344495909
0.157450005,3.36390553
0.127649993,3.38476713
0.097850002,3.407056938
0.068099998,3.429658664
0.038300000,3.449686661
0.008500000,3.468334956
-0.021299999,3.488306416
-0.051050000,3.510261177
-0.080849998,3.523983986
-0.110650003,3.546541703
-0.140450001,3.565827328
-0.170200005,3.587935317
-0.200000003,3.61459359
Jsc:,3.468335
Eff:,2.054406
Voc:,0.9915
FF:,0.59741
V_MPP:,0.783
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
