V,J
-0.200000003,21.588075269
-0.170200005,21.287140377
-0.140450001,21.023699956
-0.110650003,20.765202689
-0.080849998,20.516108594
-0.051050000,20.273390358
-0.021299999,20.036145954
0.008500000,19.804598963
0.038300000,19.573901315
0.068099998,19.348157101
0.097850002,19.126876759
0.127649993,18.905223785
0.157450005,18.686181804
0.187250003,18.469594053
0.216999993,18.248664499
0.246800005,18.032521336
0.276600003,17.813239072
0.306400001,17.594033904
0.336149991,17.377689006
0.365949988,17.157228454
0.395749986,16.943697569
0.425550014,16.706519982
0.455300003,16.491603935
0.485100001,16.252735371
0.514900029,16.019185162
0.544700027,15.765877757
0.574450016,15.520868478
0.604250014,15.26576473
0.634050012,15.004560101
0.663850009,14.731217953
0.693599999,14.414606826
0.723399997,14.089378909
0.753199995,13.728483701
0.782999992,13.349567248
0.812749982,12.929309221
0.842549980,12.45542048
0.872349977,11.965648629
0.902149975,11.394803657
0.931900024,10.725508714
0.961700022,9.952219297
0.991500020,9.008895407
1.021299958,7.767642737
1.051049948,5.965821381
1.080850005,3.200514506
1.110649943,-0.474660346
1.140450001,-7.599513185
1.170199990,-17.983411032
1.200000048,-31.807847428
Jsc:,19.804599
Eff:,10.508296
Voc:,1.11065
FF:,0.477737
V_MPP:,0.81275
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
