V,J
1.200000048,-54.381574991
1.170199990,-31.692683635
1.140450001,-20.04761402
1.110649943,-9.568023036
1.080850005,-3.454936594
1.051049948,-0.376439777
1.021299958,2.965642418
0.991500020,5.026108166
0.961700022,6.36390653
0.931900024,7.253238637
0.902149975,7.842163962
0.872349977,8.27311845
0.842549980,8.553600352
0.812749982,8.756759223
0.782999992,8.91693437
0.753199995,9.049882338
0.723399997,9.149437997
0.693599999,9.235930984
0.663850009,9.300778558
0.634050012,9.362797986
0.604250014,9.414233384
0.574450016,9.468827159
0.544700027,9.512098066
0.514900029,9.548118072
0.485100001,9.582325673
0.455300003,9.612413123
0.425550014,9.645309446
0.395749986,9.675526675
0.365949988,9.69572332
0.336149991,9.727939911
0.306400001,9.747740795
0.276600003,9.769860349
0.246800005,9.786820237
0.216999993,9.809826397
0.187250003,9.833721734
0.157450005,9.86184066
0.127649993,9.881074887
0.097850002,9.90355872
0.068099998,9.926066967
0.038300000,9.946858538
0.008500000,9.970782786
-0.021299999,9.990347242
-0.051050000,10.013951541
-0.080849998,10.037006529
-0.110650003,10.061132512
-0.140450001,10.087145426
-0.170200005,10.115774472
-0.200000003,10.149659554
Jsc:,9.970783
Eff:,7.217055
Voc:,1.05105
FF:,0.688664
V_MPP:,0.87235
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
