V,J
1.200000048,-36.42164105
1.170199990,-24.761752252
1.140450001,-16.263148503
1.110649943,-9.511489006
1.080850005,-5.074711563
1.051049948,-2.348098808
1.021299958,-0.951314513
0.991500020,-0.106203985
0.961700022,0.580647558
0.931900024,0.957799833
0.902149975,1.167213297
0.872349977,1.285401752
0.842549980,1.362394634
0.812749982,1.41103433
0.782999992,1.439407835
0.753199995,1.459627448
0.723399997,1.472041067
0.693599999,1.485185815
0.663850009,1.509480446
0.634050012,1.493313365
0.604250014,1.496693392
0.574450016,1.501707057
0.544700027,1.530831928
0.514900029,1.513464394
0.485100001,1.516328841
0.455300003,1.507437396
0.425550014,1.511561563
0.395749986,1.520478064
0.365949988,1.521605436
0.336149991,1.54887293
0.306400001,1.534623618
0.276600003,1.514930508
0.246800005,1.516294308
0.216999993,1.523247907
0.187250003,1.521865796
0.157450005,1.519949634
0.127649993,1.529475516
0.097850002,1.526701016
0.068099998,1.520029782
0.038300000,1.529537354
0.008500000,1.531848956
-0.021299999,1.520918476
-0.051050000,1.560535343
-0.080849998,1.532255639
-0.110650003,1.531003307
-0.140450001,1.528376092
-0.170200005,1.531368872
-0.200000003,1.542857978
Jsc:,1.531849
Eff:,1.147886
Voc:,0.9915
FF:,0.75577
V_MPP:,0.84255
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
