V,J
-0.200000003,17.753569152
-0.170200005,17.726391443
-0.140450001,17.711839528
-0.110650003,17.697105151
-0.080849998,17.681759145
-0.051050000,17.667897241
-0.021299999,17.653484099
0.008500000,17.640028235
0.038300000,17.62333176
0.068099998,17.609189739
0.097850002,17.59483185
0.127649993,17.578594097
0.157450005,17.563153005
0.187250003,17.546964079
0.216999993,17.532282386
0.246800005,17.514921597
0.276600003,17.49805551
0.306400001,17.479932754
0.336149991,17.460216676
0.365949988,17.440097127
0.395749986,17.418537163
0.425550014,17.395797628
0.455300003,17.369290655
0.485100001,17.337533429
0.514900029,17.302918503
0.544700027,17.260194337
0.574450016,17.206478817
0.604250014,17.140872487
0.634050012,17.061297603
0.663850009,16.964316958
0.693599999,16.844790803
0.723399997,16.70175158
0.753199995,16.525806397
0.782999992,16.312263947
0.812749982,16.051340719
0.842549980,15.726011292
0.872349977,15.304405366
0.902149975,14.742259419
0.931900024,13.941596982
0.961700022,12.743471305
0.991500020,10.907694196
1.021299958,8.149321163
1.051049948,4.186160054
1.080850005,-0.294376311
1.110649943,-7.653502397
1.140450001,-16.550424511
1.170199990,-26.91433323
1.200000048,-39.018481398
Jsc:,17.640028
Eff:,13.350798
Voc:,1.08085
FF:,0.700233
V_MPP:,0.87235
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
