V,J
-0.200000003,1.526877855
-0.170200005,1.523104958
-0.140450001,1.519306201
-0.110650003,1.515717693
-0.080849998,1.549660276
-0.051050000,1.514686209
-0.021299999,1.507705787
0.008500000,1.512766352
0.038300000,1.508025255
0.068099998,1.501168668
0.097850002,1.544207002
0.127649993,1.545254226
0.157450005,1.533503795
0.187250003,1.506193255
0.216999993,1.53948052
0.246800005,1.528706321
0.276600003,1.500597353
0.306400001,1.482613531
0.336149991,1.482627023
0.365949988,1.479216478
0.395749986,1.4752873
0.425550014,1.474054724
0.455300003,1.472855074
0.485100001,1.472137437
0.514900029,1.460485465
0.544700027,1.458813119
0.574450016,1.452036841
0.604250014,1.432321405
0.634050012,1.415370191
0.663850009,1.391183012
0.693599999,1.353147904
0.723399997,1.300401146
0.753199995,1.239700867
0.782999992,1.150414588
0.812749982,1.043465078
0.842549980,0.89148229
0.872349977,0.698905038
0.902149975,0.438539874
0.931900024,0.47199121
0.961700022,0.037372201
0.991500020,-0.838387314
1.021299958,-2.250293715
1.051049948,-4.602897996
1.080850005,-8.191970803
1.110649943,-13.420395563
1.140450001,-20.524479961
1.170199990,-29.54415535
1.200000048,-40.428317203
Jsc:,1.512766
Eff:,0.94071
Voc:,0.9617
FF:,0.646613
V_MPP:,0.7234
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
