V,J
1.200000048,-61.916601669
1.170199990,-35.69482396
1.140450001,-21.033063294
1.110649943,-7.987043216
1.080850005,-2.937085328
1.051049948,4.336139545
1.021299958,8.608294352
0.991500020,11.656630196
0.961700022,13.814647744
0.931900024,15.430444868
0.902149975,16.654298844
0.872349977,17.508392831
0.842549980,18.148963642
0.812749982,18.701472558
0.782999992,19.10839936
0.753199995,19.439481452
0.723399997,19.689892608
0.693599999,19.917177462
0.663850009,20.088859223
0.634050012,20.253919702
0.604250014,20.353202955
0.574450016,20.483254032
0.544700027,20.614141602
0.514900029,20.724315984
0.485100001,20.830160126
0.455300003,20.909830095
0.425550014,20.996040395
0.395749986,21.072755009
0.365949988,21.141648208
0.336149991,21.219701726
0.306400001,21.290163834
0.276600003,21.352561676
0.246800005,21.433988154
0.216999993,21.492474647
0.187250003,21.551062649
0.157450005,21.615614046
0.127649993,21.688274681
0.097850002,21.758365443
0.068099998,21.828934201
0.038300000,21.899001833
0.008500000,21.971202462
-0.021299999,22.045512957
-0.051050000,22.122789088
-0.080849998,22.207797972
-0.110650003,22.293140939
-0.140450001,22.381526638
-0.170200005,22.464975608
-0.200000003,22.553019513
Jsc:,21.971202
Eff:,15.291409
Voc:,1.08085
FF:,0.643915
V_MPP:,0.84255
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
