V,J
-0.200000003,1.571982046
-0.170200005,1.603998509
-0.140450001,1.569864791
-0.110650003,1.570940765
-0.080849998,1.571383426
-0.051050000,1.561746075
-0.021299999,1.56479218
0.008500000,1.566594144
0.038300000,1.598359882
0.068099998,1.579725721
0.097850002,1.561588028
0.127649993,1.55831979
0.157450005,1.55700048
0.187250003,1.55507966
0.216999993,1.55187599
0.246800005,1.558524095
0.276600003,1.555400251
0.306400001,1.553229029
0.336149991,1.543848022
0.365949988,1.549658991
0.395749986,1.573106688
0.425550014,1.544881915
0.455300003,1.530611401
0.485100001,1.562692431
0.514900029,1.532155735
0.544700027,1.521483206
0.574450016,1.511789639
0.604250014,1.530827752
0.634050012,1.495026668
0.663850009,1.467581852
0.693599999,1.424629449
0.723399997,1.384214797
0.753199995,1.320254552
0.782999992,1.228126152
0.812749982,1.11756115
0.842549980,0.959421022
0.872349977,0.751250815
0.902149975,0.475168137
0.931900024,0.504354163
0.961700022,0.135336415
0.991500020,-0.640929349
1.021299958,-1.910624388
1.051049948,-3.715802
1.080850005,-6.690854978
1.110649943,-11.06731939
1.140450001,-17.298637092
1.170199990,-25.554219359
1.200000048,-36.449668103
Jsc:,1.566594
Eff:,1.001341
Voc:,0.9617
FF:,0.664639
V_MPP:,0.7234
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
