V,J
-0.200000003,10.583302131
-0.170200005,10.56183404
-0.140450001,10.412842345
-0.110650003,10.293114454
-0.080849998,10.185579977
-0.051050000,10.06634229
-0.021299999,9.976666514
0.008500000,9.906570613
0.038300000,9.8866528
0.068099998,9.868924519
0.097850002,9.843027892
0.127649993,9.811866235
0.157450005,9.788173276
0.187250003,9.761503759
0.216999993,9.743364941
0.246800005,9.714324073
0.276600003,9.659116098
0.306400001,9.633553555
0.336149991,9.592208769
0.365949988,9.562538923
0.395749986,9.521127321
0.425550014,9.480855457
0.455300003,9.445334008
0.485100001,9.397565177
0.514900029,9.33616766
0.544700027,9.270809965
0.574450016,9.198047177
0.604250014,9.088212661
0.634050012,8.982426341
0.663850009,8.83350082
0.693599999,8.657707259
0.723399997,8.460424407
0.753199995,8.208007463
0.782999992,7.905111757
0.812749982,7.540932892
0.842549980,7.10265105
0.872349977,6.53980417
0.902149975,5.816514234
0.931900024,4.851142105
0.961700022,3.51405399
0.991500020,3.024004593
1.021299958,0.535053324
1.051049948,-3.893158044
1.080850005,-10.01898721
1.110649943,-18.299315443
1.140450001,-29.278404612
1.170199990,-44.779885955
1.200000048,-64.995229269
Jsc:,9.906571
Eff:,6.189702
Voc:,1.0213
FF:,0.611777
V_MPP:,0.783
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
