V,J
1.200000048,-31.373050335
1.170199990,-18.505861409
1.140450001,-7.300620059
1.110649943,0.410791974
1.080850005,7.272087383
1.051049948,11.969174497
1.021299958,15.181954693
0.991500020,17.379642111
0.961700022,18.879148552
0.931900024,19.889857125
0.902149975,20.559216956
0.872349977,20.993578455
0.842549980,21.272472817
0.812749982,21.453108022
0.782999992,21.577220118
0.753199995,21.666353651
0.723399997,21.735172324
0.693599999,21.78979501
0.663850009,21.836489632
0.634050012,21.874636852
0.604250014,21.90603301
0.574450016,21.943535191
0.544700027,21.95441604
0.514900029,21.972161025
0.485100001,21.987749885
0.455300003,21.999694662
0.425550014,22.011652289
0.395749986,22.018747713
0.365949988,22.025663245
0.336149991,22.031494291
0.306400001,22.04770506
0.276600003,22.041987089
0.246800005,22.056671353
0.216999993,22.050444547
0.187250003,22.065244455
0.157450005,22.058264675
0.127649993,22.071833613
0.097850002,22.076135584
0.068099998,22.079782236
0.038300000,22.084446558
0.008500000,22.076076476
-0.021299999,22.089339599
-0.051050000,22.092665017
-0.080849998,22.090902083
-0.110650003,22.101140464
-0.140450001,22.1042937
-0.170200005,22.109482277
-0.200000003,22.11187483
Jsc:,22.076076
Eff:,18.547497
Voc:,1.11065
FF:,0.75646
V_MPP:,0.90215
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
