V,J
-0.200000003,3.349723677
-0.170200005,3.341308622
-0.140450001,3.335750626
-0.110650003,3.328889382
-0.080849998,3.321785606
-0.051050000,3.318183605
-0.021299999,3.312799397
0.008500000,3.308405875
0.038300000,3.304965455
0.068099998,3.300456931
0.097850002,3.295338704
0.127649993,3.290676631
0.157450005,3.282955442
0.187250003,3.280450136
0.216999993,3.276547781
0.246800005,3.270930356
0.276600003,3.263667569
0.306400001,3.259718957
0.336149991,3.254956337
0.365949988,3.248684879
0.395749986,3.24320687
0.425550014,3.236969784
0.455300003,3.229905198
0.485100001,3.223005406
0.514900029,3.211090504
0.544700027,3.200411711
0.574450016,3.180812562
0.604250014,3.162836931
0.634050012,3.134909461
0.663850009,3.099360063
0.693599999,3.055912477
0.723399997,2.994999702
0.753199995,2.91477978
0.782999992,2.814252708
0.812749982,2.686404335
0.842549980,2.520883688
0.872349977,2.310145132
0.902149975,2.360585829
0.931900024,2.005114824
0.961700022,1.305625059
0.991500020,0.32094227
1.021299958,-1.264576933
1.051049948,-3.716419091
1.080850005,-7.634823263
1.110649943,-13.200989945
1.140450001,-20.657450415
1.170199990,-30.005738246
1.200000048,-41.238994442
Jsc:,3.308406
Eff:,2.20356
Voc:,0.9915
FF:,0.671759
V_MPP:,0.783
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
