V,J
-0.200000003,13.836606038
-0.170200005,13.809432183
-0.140450001,13.794781328
-0.110650003,13.779819517
-0.080849998,13.76520464
-0.051050000,13.754030825
-0.021299999,13.73957271
0.008500000,13.725724941
0.038300000,13.710886485
0.068099998,13.695067621
0.097850002,13.682236237
0.127649993,13.66803511
0.157450005,13.653123412
0.187250003,13.637497289
0.216999993,13.621219703
0.246800005,13.614838704
0.276600003,13.590893897
0.306400001,13.576146672
0.336149991,13.560245572
0.365949988,13.542815397
0.395749986,13.523216248
0.425550014,13.501851595
0.455300003,13.479593911
0.485100001,13.45438858
0.514900029,13.4256985
0.544700027,13.388953147
0.574450016,13.344618954
0.604250014,13.288878373
0.634050012,13.220467025
0.663850009,13.132319039
0.693599999,13.029981491
0.723399997,12.902520848
0.753199995,12.744686856
0.782999992,12.550636906
0.812749982,12.313910332
0.842549980,12.020356121
0.872349977,11.643991553
0.902149975,11.138431676
0.931900024,10.42036501
0.961700022,9.336075787
0.991500020,7.64978957
1.021299958,5.042542193
1.051049948,2.016813536
1.080850005,-3.690982151
1.110649943,-11.032343396
1.140450001,-20.065469509
1.170199990,-30.758732079
1.200000048,-43.285411328
Jsc:,13.725725
Eff:,10.157636
Voc:,1.05105
FF:,0.704099
V_MPP:,0.87235
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
