V,J
1.200000048,-37.748295152
1.170199990,-24.155523961
1.140450001,-13.972179775
1.110649943,-4.848675989
1.080850005,0.951147632
1.051049948,6.123318077
1.021299958,9.477183107
0.991500020,11.655847669
0.961700022,13.046685676
0.931900024,13.922925557
0.902149975,14.468553634
0.872349977,14.808099608
0.842549980,15.021863067
0.812749982,15.158703752
0.782999992,15.25450097
0.753199995,15.325345989
0.723399997,15.380462091
0.693599999,15.424765445
0.663850009,15.462757187
0.634050012,15.492611421
0.604250014,15.520008854
0.574450016,15.542338495
0.544700027,15.561184671
0.514900029,15.57823322
0.485100001,15.590676553
0.455300003,15.602835915
0.425550014,15.61338268
0.395749986,15.623238149
0.365949988,15.633621728
0.336149991,15.639910211
0.306400001,15.646119028
0.276600003,15.653237581
0.246800005,15.660507757
0.216999993,15.667157307
0.187250003,15.675456717
0.157450005,15.683487576
0.127649993,15.690440372
0.097850002,15.698247651
0.068099998,15.706462255
0.038300000,15.715059771
0.008500000,15.724257352
-0.021299999,15.732797046
-0.051050000,15.742128261
-0.080849998,15.751002038
-0.110650003,15.761375337
-0.140450001,15.771604723
-0.170200005,15.781422929
-0.200000003,15.791364489
Jsc:,15.724257
Eff:,13.052805
Voc:,1.08085
FF:,0.768012
V_MPP:,0.90215
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
