V,J
1.200000048,-60.724817159
1.170199990,-34.920546426
1.140450001,-21.237755096
1.110649943,-8.464260587
1.080850005,-3.218305427
1.051049948,3.598898081
1.021299958,7.622764126
0.991500020,10.361326637
0.961700022,12.240375939
0.931900024,13.561818335
0.902149975,14.472828621
0.872349977,15.087532359
0.842549980,15.553219345
0.812749982,15.869748236
0.782999992,16.127117328
0.753199995,16.350106636
0.723399997,16.531145311
0.693599999,16.663881907
0.663850009,16.782529165
0.634050012,16.882233877
0.604250014,16.960342647
0.574450016,17.045373375
0.544700027,17.112928955
0.514900029,17.183294692
0.485100001,17.244656875
0.455300003,17.298092278
0.425550014,17.340496495
0.395749986,17.398161912
0.365949988,17.434774916
0.336149991,17.47693114
0.306400001,17.523145196
0.276600003,17.561139508
0.246800005,17.604324967
0.216999993,17.646865387
0.187250003,17.688764623
0.157450005,17.724051572
0.127649993,17.767389938
0.097850002,17.805034747
0.068099998,17.846195144
0.038300000,17.889295797
0.008500000,17.929407686
-0.021299999,17.97176436
-0.051050000,18.015838995
-0.080849998,18.07160399
-0.110650003,18.120109089
-0.140450001,18.174988762
-0.170200005,18.228507687
-0.200000003,18.288875328
Jsc:,17.929408
Eff:,13.161609
Voc:,1.08085
FF:,0.679169
V_MPP:,0.87235
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
