V,J
-0.200000003,12.358574754
-0.170200005,12.34379412
-0.140450001,12.334790564
-0.110650003,12.332386446
-0.080849998,12.323534513
-0.051050000,12.315328903
-0.021299999,12.31128392
0.008500000,12.301167609
0.038300000,12.295698916
0.068099998,12.287317269
0.097850002,12.278953612
0.127649993,12.270411349
0.157450005,12.2644441
0.187250003,12.252716477
0.216999993,12.243561299
0.246800005,12.235405801
0.276600003,12.228040541
0.306400001,12.213074876
0.336149991,12.19790619
0.365949988,12.189584936
0.395749986,12.177641444
0.425550014,12.161817441
0.455300003,12.144762468
0.485100001,12.124185481
0.514900029,12.104668568
0.544700027,12.069944422
0.574450016,12.028539886
0.604250014,11.980627143
0.634050012,11.919214849
0.663850009,11.829005824
0.693599999,11.729330665
0.723399997,11.593587316
0.753199995,11.420337931
0.782999992,11.211060189
0.812749982,10.94809134
0.842549980,10.610756101
0.872349977,10.189065369
0.902149975,9.645055029
0.931900024,8.895816425
0.961700022,7.860480102
0.991500020,6.371046926
1.021299958,4.160711549
1.051049948,2.659850624
1.080850005,-2.702735567
1.110649943,-9.293521875
1.140450001,-17.870552416
1.170199990,-28.405603223
1.200000048,-41.85781255
Jsc:,12.301168
Eff:,8.940092
Voc:,1.05105
FF:,0.691468
V_MPP:,0.84255
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
