V,J
-0.200000003,12.423492357
-0.170200005,12.4113497
-0.140450001,12.40478881
-0.110650003,12.401654848
-0.080849998,12.396868456
-0.051050000,12.390253599
-0.021299999,12.383719692
0.008500000,12.380143712
0.038300000,12.373323264
0.068099998,12.365909176
0.097850002,12.357429875
0.127649993,12.355555151
0.157450005,12.344135913
0.187250003,12.338387104
0.216999993,12.327779946
0.246800005,12.317414356
0.276600003,12.312751319
0.306400001,12.305487568
0.336149991,12.292721716
0.365949988,12.281262645
0.395749986,12.268767914
0.425550014,12.258465287
0.455300003,12.242893131
0.485100001,12.224519812
0.514900029,12.204517193
0.544700027,12.174309601
0.574450016,12.137945875
0.604250014,12.089999724
0.634050012,12.034135788
0.663850009,11.958605887
0.693599999,11.853447901
0.723399997,11.720866783
0.753199995,11.568329303
0.782999992,11.36121411
0.812749982,11.097449885
0.842549980,10.770820102
0.872349977,10.361769298
0.902149975,9.813141535
0.931900024,9.090699015
0.961700022,8.068801851
0.991500020,6.585405953
1.021299958,4.404796317
1.051049948,2.99245649
1.080850005,-2.326527601
1.110649943,-8.856273764
1.140450001,-17.38684033
1.170199990,-27.875597414
1.200000048,-41.306037332
Jsc:,12.380144
Eff:,9.074954
Voc:,1.08085
FF:,0.678193
V_MPP:,0.84255
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
