V,J
-0.200000003,11.944565377
-0.170200005,11.921756455
-0.140450001,11.904823551
-0.110650003,11.893599623
-0.080849998,11.879866213
-0.051050000,11.866903765
-0.021299999,11.852910798
0.008500000,11.846470692
0.038300000,11.829212699
0.068099998,11.813820434
0.097850002,11.803425291
0.127649993,11.789163772
0.157450005,11.776621499
0.187250003,11.762264894
0.216999993,11.74911613
0.246800005,11.736032898
0.276600003,11.722048925
0.306400001,11.703024143
0.336149991,11.691021544
0.365949988,11.671861843
0.395749986,11.654298035
0.425550014,11.637839273
0.455300003,11.616902504
0.485100001,11.591906618
0.514900029,11.565565403
0.544700027,11.533675828
0.574450016,11.48956907
0.604250014,11.438390016
0.634050012,11.377737119
0.663850009,11.293840991
0.693599999,11.195022886
0.723399997,11.076889603
0.753199995,10.915997461
0.782999992,10.737249829
0.812749982,10.525372016
0.842549980,10.234211
0.872349977,9.881093518
0.902149975,9.413384041
0.931900024,8.773390167
0.961700022,7.776113687
0.991500020,6.237054304
1.021299958,3.825088811
1.051049948,1.356284757
1.080850005,-4.19194163
1.110649943,-11.349997892
1.140450001,-20.230679041
1.170199990,-30.81138624
1.200000048,-43.236850977
Jsc:,11.846471
Eff:,8.622834
Voc:,1.05105
FF:,0.692529
V_MPP:,0.84255
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
