V,J
-0.200000003,12.032342016
-0.170200005,12.010402996
-0.140450001,11.998284752
-0.110650003,11.986654784
-0.080849998,11.975952541
-0.051050000,11.964702915
-0.021299999,11.948952153
0.008500000,11.939561831
0.038300000,11.922138081
0.068099998,11.913412072
0.097850002,11.899388266
0.127649993,11.890497784
0.157450005,11.875542399
0.187250003,11.859377887
0.216999993,11.85019701
0.246800005,11.833933558
0.276600003,11.822682647
0.306400001,11.804942802
0.336149991,11.790013116
0.365949988,11.775495894
0.395749986,11.758786569
0.425550014,11.743648722
0.455300003,11.72205278
0.485100001,11.699577942
0.514900029,11.673992269
0.544700027,11.639049684
0.574450016,11.60016748
0.604250014,11.549583353
0.634050012,11.485995659
0.663850009,11.408962381
0.693599999,11.316193761
0.723399997,11.199954476
0.753199995,11.051080352
0.782999992,10.879644014
0.812749982,10.658093835
0.842549980,10.399840064
0.872349977,10.061052203
0.902149975,9.610133644
0.931900024,8.970800228
0.961700022,8.01167161
0.991500020,6.502266011
1.021299958,4.141046226
1.051049948,1.339691558
1.080850005,-3.973807457
1.110649943,-10.921197602
1.140450001,-19.576892649
1.170199990,-29.920274495
1.200000048,-42.10342061
Jsc:,11.939562
Eff:,8.776759
Voc:,1.05105
FF:,0.699395
V_MPP:,0.87235
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
