V,J
1.200000048,-23.286965435
1.170199990,-11.999437341
1.140450001,-3.604720132
1.110649943,1.046016723
1.080850005,4.513770566
1.051049948,6.425889336
1.021299958,7.574525651
0.991500020,8.310163836
0.961700022,8.821178271
0.931900024,9.200597135
0.902149975,9.490708999
0.872349977,9.720956277
0.842549980,9.899694271
0.812749982,10.040863911
0.782999992,10.154178679
0.753199995,10.244990982
0.723399997,10.321163994
0.693599999,10.382305809
0.663850009,10.433464304
0.634050012,10.476735211
0.604250014,10.518947329
0.574450016,10.55492686
0.544700027,10.592308256
0.514900029,10.621507172
0.485100001,10.649701909
0.455300003,10.678681743
0.425550014,10.710129942
0.395749986,10.737807492
0.365949988,10.766831014
0.336149991,10.791088703
0.306400001,10.809454312
0.276600003,10.837839863
0.246800005,10.861847632
0.216999993,10.883291951
0.187250003,10.905261809
0.157450005,10.931231678
0.127649993,10.951666036
0.097850002,10.971305018
0.068099998,10.995929557
0.038300000,11.012330497
0.008500000,11.031778024
-0.021299999,11.055988813
-0.051050000,11.071674043
-0.080849998,11.091629119
-0.110650003,11.111555927
-0.140450001,11.13160352
-0.170200005,11.14789524
-0.200000003,11.172089325
Jsc:,11.031778
Eff:,8.574037
Voc:,1.11065
FF:,0.699782
V_MPP:,0.9319
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
