V,J
-0.200000003,7.476641696
-0.170200005,7.449463986
-0.140450001,7.434085214
-0.110650003,7.419219132
-0.080849998,7.416948647
-0.051050000,7.403092526
-0.021299999,7.386576584
0.008500000,7.380145472
0.038300000,7.37189489
0.068099998,7.360419115
0.097850002,7.352478844
0.127649993,7.341867189
0.157450005,7.326872613
0.187250003,7.313731559
0.216999993,7.303158452
0.246800005,7.293422482
0.276600003,7.282215259
0.306400001,7.274551893
0.336149991,7.260140036
0.365949988,7.247403094
0.395749986,7.231804598
0.425550014,7.213935617
0.455300003,7.204558787
0.485100001,7.189406806
0.514900029,7.174288876
0.544700027,7.156637049
0.574450016,7.137107929
0.604250014,7.118240552
0.634050012,7.09633494
0.663850009,7.071141817
0.693599999,7.032691352
0.723399997,6.991565005
0.753199995,6.939683733
0.782999992,6.874707665
0.812749982,6.800300799
0.842549980,6.710692483
0.872349977,6.612289412
0.902149975,6.480425931
0.931900024,6.3195158
0.961700022,6.109993277
0.991500020,5.816927984
1.021299958,5.361132766
1.051049948,4.610555258
1.080850005,3.267757203
1.110649943,1.114792592
1.140450001,-3.221792104
1.170199990,-10.409522709
1.200000048,-21.319964101
Jsc:,7.380145
Eff:,5.889157
Voc:,1.11065
FF:,0.718474
V_MPP:,0.9319
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
