V,J
1.200000048,-34.294339929
1.170199990,-23.133543918
1.140450001,-16.432305362
1.110649943,-11.89386946
1.080850005,-9.289795556
1.051049948,-7.696059521
1.021299958,-6.695605391
0.991500020,-6.016246177
0.961700022,-5.509917908
0.931900024,-5.10965704
0.902149975,-4.772656848
0.872349977,-4.484325585
0.842549980,-4.213219871
0.812749982,-3.94548005
0.782999992,-3.693491312
0.753199995,-3.455550473
0.723399997,-3.223872739
0.693599999,-2.970211013
0.663850009,-2.754158759
0.634050012,-2.544679603
0.604250014,-2.334413904
0.574450016,-2.149739178
0.544700027,-1.959019625
0.514900029,-1.758156455
0.485100001,-1.557875201
0.455300003,-1.368104895
0.425550014,-1.173003224
0.395749986,-0.981642889
0.365949988,-0.793135355
0.336149991,-0.605102445
0.306400001,-0.428465765
0.276600003,-0.247992583
0.246800005,-0.08386014
0.216999993,0.111273484
0.187250003,0.215715821
0.157450005,0.489562206
0.127649993,0.680271921
0.097850002,0.868606631
0.068099998,1.0657116
0.038300000,1.268987561
0.008500000,1.467343175
-0.021299999,1.673426563
-0.051050000,1.906604461
-0.080849998,2.069363457
-0.110650003,2.359208858
-0.140450001,2.601773223
-0.170200005,2.85422743
-0.200000003,3.111170244
Jsc:,1.467343
Eff:,0.086837
Voc:,0.2468
FF:,0.239787
V_MPP:,0.12765
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
