V,J
-0.200000003,15.751739592
-0.170200005,15.724867697
-0.140450001,15.710583049
-0.110650003,15.694536752
-0.080849998,15.681761905
-0.051050000,15.668142854
-0.021299999,15.653987985
0.008500000,15.640799388
0.038300000,15.625966071
0.068099998,15.612454955
0.097850002,15.596886655
0.127649993,15.583682639
0.157450005,15.569170557
0.187250003,15.552821014
0.216999993,15.536932764
0.246800005,15.521896427
0.276600003,15.504809331
0.306400001,15.487670837
0.336149991,15.469921997
0.365949988,15.450746878
0.395749986,15.429749717
0.425550014,15.408124222
0.455300003,15.382794252
0.485100001,15.356724159
0.514900029,15.323547077
0.544700027,15.285398573
0.574450016,15.238246512
0.604250014,15.177990661
0.634050012,15.106036741
0.663850009,15.01687237
0.693599999,14.905774119
0.723399997,14.769688976
0.753199995,14.606365733
0.782999992,14.403931566
0.812749982,14.158218141
0.842549980,13.848381203
0.872349977,13.453229567
0.902149975,12.92369276
0.931900024,12.170089867
0.961700022,11.035278193
0.991500020,9.284087865
1.021299958,6.607494026
1.051049948,2.691034446
1.080850005,-2.727451337
1.110649943,-9.832555011
1.140450001,-18.70553296
1.170199990,-29.214818203
1.200000048,-41.548528135
Jsc:,15.640799
Eff:,11.735925
Voc:,1.05105
FF:,0.713896
V_MPP:,0.87235
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
