V,J
-0.200000003,12.385979897
-0.170200005,12.374768819
-0.140450001,12.371291779
-0.110650003,12.360648643
-0.080849998,12.355331572
-0.051050000,12.352958293
-0.021299999,12.343539702
0.008500000,12.33722552
0.038300000,12.329111141
0.068099998,12.320775752
0.097850002,12.314344641
0.127649993,12.306137746
0.157450005,12.300875928
0.187250003,12.288155049
0.216999993,12.280905432
0.246800005,12.27243641
0.276600003,12.263313355
0.306400001,12.255034504
0.336149991,12.243466213
0.365949988,12.233603034
0.395749986,12.219310676
0.425550014,12.206732425
0.455300003,12.185758393
0.485100001,12.165969073
0.514900029,12.146892894
0.544700027,12.119946473
0.574450016,12.082340212
0.604250014,12.03164815
0.634050012,11.972994616
0.663850009,11.890953937
0.693599999,11.785547958
0.723399997,11.652965555
0.753199995,11.486270636
0.782999992,11.275364878
0.812749982,11.011875629
0.842549980,10.668177381
0.872349977,10.253560871
0.902149975,9.696180115
0.931900024,8.962302295
0.961700022,7.917226146
0.991500020,6.412763702
1.021299958,4.203890905
1.051049948,2.737642817
1.080850005,-2.638463163
1.110649943,-9.240146221
1.140450001,-17.83849837
1.170199990,-28.395557583
1.200000048,-41.882881677
Jsc:,12.337226
Eff:,8.988473
Voc:,1.08085
FF:,0.674067
V_MPP:,0.84255
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
