V,J
-0.200000003,14.78571086
-0.170200005,14.726547206
-0.140450001,14.694223322
-0.110650003,14.666814324
-0.080849998,14.638649783
-0.051050000,14.613772111
-0.021299999,14.588082359
0.008500000,14.562152324
0.038300000,14.536406035
0.068099998,14.510987405
0.097850002,14.485197428
0.127649993,14.458618499
0.157450005,14.431719621
0.187250003,14.403664299
0.216999993,14.374682538
0.246800005,14.345429655
0.276600003,14.315313294
0.306400001,14.285024751
0.336149991,14.252391198
0.365949988,14.219674123
0.395749986,14.183572524
0.425550014,14.147806294
0.455300003,14.110706298
0.485100001,14.072204436
0.514900029,14.030044358
0.544700027,13.983989634
0.574450016,13.938659615
0.604250014,13.883319934
0.634050012,13.820355435
0.663850009,13.747063895
0.693599999,13.656776489
0.723399997,13.544372741
0.753199995,13.400286294
0.782999992,13.218835155
0.812749982,12.992187629
0.842549980,12.70822676
0.872349977,12.353663723
0.902149975,11.911416564
0.931900024,11.364715564
0.961700022,10.680527556
0.991500020,9.812969996
1.021299958,8.655798485
1.051049948,7.018271143
1.080850005,4.581465883
1.110649943,1.657314413
1.140450001,-3.959376005
1.170199990,-11.583112507
1.200000048,-21.234545322
Jsc:,14.562152
Eff:,10.776718
Voc:,1.11065
FF:,0.666321
V_MPP:,0.87235
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
