V,J
1.200000048,-36.630713202
1.170199990,-25.394457962
1.140450001,-15.920881032
1.110649943,-9.00647587
1.080850005,-4.355305671
1.051049948,-1.720271524
1.021299958,0.34264203
0.991500020,1.501392729
0.961700022,2.162028801
0.931900024,2.626255937
0.902149975,2.871804087
0.872349977,3.024511822
0.842549980,3.117735952
0.812749982,3.174089127
0.782999992,3.219434565
0.753199995,3.24581208
0.723399997,3.26549218
0.693599999,3.280785504
0.663850009,3.292516982
0.634050012,3.304746373
0.604250014,3.312765667
0.574450016,3.320574231
0.544700027,3.326415556
0.514900029,3.332301533
0.485100001,3.334771504
0.455300003,3.342655558
0.425550014,3.33946024
0.395749986,3.344778917
0.365949988,3.345722382
0.336149991,3.349678383
0.306400001,3.349376101
0.276600003,3.352484043
0.246800005,3.352080894
0.216999993,3.356633106
0.187250003,3.356808179
0.157450005,3.358892668
0.127649993,3.362676809
0.097850002,3.362131995
0.068099998,3.363951467
0.038300000,3.366215526
0.008500000,3.371887239
-0.021299999,3.370888843
-0.051050000,3.3723662
-0.080849998,3.377310317
-0.110650003,3.377040802
-0.140450001,3.382307439
-0.170200005,3.38115228
-0.200000003,3.386373944
Jsc:,3.371887
Eff:,2.638433
Voc:,1.0213
FF:,0.76616
V_MPP:,0.87235
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
