V,J
-0.200000003,11.937277213
-0.170200005,11.913480173
-0.140450001,11.897013702
-0.110650003,11.887288011
-0.080849998,11.872676989
-0.051050000,11.856629406
-0.021299999,11.848345415
0.008500000,11.834452673
0.038300000,11.819124656
0.068099998,11.808230957
0.097850002,11.789542828
0.127649993,11.780522568
0.157450005,11.765005665
0.187250003,11.75005028
0.216999993,11.737049284
0.246800005,11.722818603
0.276600003,11.709879284
0.306400001,11.695832349
0.336149991,11.680067453
0.365949988,11.661509103
0.395749986,11.644257535
0.425550014,11.625163366
0.455300003,11.609415174
0.485100001,11.581589856
0.514900029,11.556303575
0.544700027,11.520866288
0.574450016,11.481986655
0.604250014,11.427199497
0.634050012,11.362763745
0.663850009,11.281828112
0.693599999,11.187485444
0.723399997,11.064140455
0.753199995,10.911487331
0.782999992,10.728509685
0.812749982,10.493391211
0.842549980,10.222650419
0.872349977,9.869537434
0.902149975,9.403974445
0.931900024,8.7463538
0.961700022,7.759663919
0.991500020,6.221136501
1.021299958,3.808428313
1.051049948,1.329534129
1.080850005,-4.224210904
1.110649943,-11.384912209
1.140450001,-20.269489288
1.170199990,-30.855220592
1.200000048,-43.287379852
Jsc:,11.834453
Eff:,8.613094
Voc:,1.05105
FF:,0.692449
V_MPP:,0.84255
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
