V,J
-0.200000003,14.420305523
-0.170200005,14.355051265
-0.140450001,14.316449178
-0.110650003,14.285423082
-0.080849998,14.255712761
-0.051050000,14.226073111
-0.021299999,14.197120904
0.008500000,14.169571847
0.038300000,14.139044306
0.068099998,14.109797848
0.097850002,14.079356397
0.127649993,14.049428922
0.157450005,14.018775457
0.187250003,13.988244062
0.216999993,13.95548073
0.246800005,13.922712258
0.276600003,13.888626725
0.306400001,13.853117482
0.336149991,13.817564551
0.365949988,13.780685565
0.395749986,13.742452255
0.425550014,13.704551744
0.455300003,13.663184471
0.485100001,13.620176334
0.514900029,13.576416508
0.544700027,13.529775853
0.574450016,13.478947588
0.604250014,13.422971863
0.634050012,13.358586223
0.663850009,13.284071423
0.693599999,13.193429374
0.723399997,13.082033017
0.753199995,12.942946261
0.782999992,12.768133108
0.812749982,12.547188134
0.842549980,12.275899316
0.872349977,11.938515892
0.902149975,11.522201338
0.931900024,11.012216138
0.961700022,10.379799539
0.991500020,9.588543485
1.021299958,8.54497264
1.051049948,7.081735482
1.080850005,4.876852416
1.110649943,2.492145101
1.140450001,-3.386601699
1.170199990,-11.596717424
1.200000048,-22.716730808
Jsc:,14.169572
Eff:,10.414564
Voc:,1.11065
FF:,0.66177
V_MPP:,0.87235
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
