V,J
-0.200000003,7.580249405
-0.170200005,7.56200458
-0.140450001,7.549883123
-0.110650003,7.545065893
-0.080849998,7.533357544
-0.051050000,7.526771598
-0.021299999,7.51782201
0.008500000,7.508689318
0.038300000,7.50027876
0.068099998,7.492827409
0.097850002,7.482578749
0.127649993,7.471658709
0.157450005,7.462493251
0.187250003,7.457117716
0.216999993,7.445557777
0.246800005,7.437008446
0.276600003,7.43201004
0.306400001,7.418337665
0.336149991,7.410827206
0.365949988,7.400225188
0.395749986,7.384976194
0.425550014,7.373930873
0.455300003,7.35795332
0.485100001,7.341570369
0.514900029,7.321340958
0.544700027,7.299728955
0.574450016,7.266994534
0.604250014,7.228968099
0.634050012,7.176730257
0.663850009,7.110941465
0.693599999,7.025353075
0.723399997,6.930496432
0.753199995,6.801671185
0.782999992,6.650189281
0.812749982,6.464250498
0.842549980,6.238957297
0.872349977,5.949990311
0.902149975,5.571609676
0.931900024,5.05391164
0.961700022,4.279836162
0.991500020,3.054004667
1.021299958,1.676529848
1.051049948,-1.642757679
1.080850005,-6.067278748
1.110649943,-12.32635495
1.140450001,-20.35606708
1.170199990,-30.141756572
1.200000048,-41.765618296
Jsc:,7.508689
Eff:,5.256633
Voc:,1.05105
FF:,0.66607
V_MPP:,0.84255
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
