V,J
-0.200000003,16.443210625
-0.170200005,16.384122782
-0.140450001,16.347929953
-0.110650003,16.317037489
-0.080849998,16.28790539
-0.051050000,16.249598839
-0.021299999,16.220949876
0.008500000,16.201589725
0.038300000,16.170995368
0.068099998,16.142995298
0.097850002,16.112633514
0.127649993,16.082104688
0.157450005,16.050646853
0.187250003,16.0214852
0.216999993,15.990035074
0.246800005,15.957049448
0.276600003,15.923936613
0.306400001,15.881321666
0.336149991,15.856718971
0.365949988,15.810963638
0.395749986,15.78252412
0.425550014,15.747643212
0.455300003,15.708283011
0.485100001,15.671272962
0.514900029,15.627263858
0.544700027,15.580724713
0.574450016,15.528277426
0.604250014,15.479836574
0.634050012,15.41984028
0.663850009,15.337861279
0.693599999,15.261180074
0.723399997,15.153190086
0.753199995,15.01790032
0.782999992,14.851390431
0.812749982,14.644925417
0.842549980,14.393287145
0.872349977,14.086850152
0.902149975,13.713899663
0.931900024,13.257871551
0.961700022,12.691774422
0.991500020,11.965667903
1.021299958,10.96285527
1.051049948,9.471822991
1.080850005,7.12149851
1.110649943,3.324914107
1.140450001,-2.635014873
1.170199990,-11.409015064
1.200000048,-23.199874953
Jsc:,16.20159
Eff:,12.371994
Voc:,1.14045
FF:,0.669585
V_MPP:,0.90215
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
