V,J
-0.200000003,5.400541473
-0.170200005,5.386256825
-0.140450001,5.381112578
-0.110650003,5.373470092
-0.080849998,5.363955452
-0.051050000,5.357547791
-0.021299999,5.350256736
0.008500000,5.345225885
0.038300000,5.338964706
0.068099998,5.32976841
0.097850002,5.322910057
0.127649993,5.314842899
0.157450005,5.307173751
0.187250003,5.30309279
0.216999993,5.294784706
0.246800005,5.286408842
0.276600003,5.27755209
0.306400001,5.269915065
0.336149991,5.261093007
0.365949988,5.252811907
0.395749986,5.243610471
0.425550014,5.234323586
0.455300003,5.220295283
0.485100001,5.210088705
0.514900029,5.195610031
0.544700027,5.177344004
0.574450016,5.151076031
0.604250014,5.114072405
0.634050012,5.07431259
0.663850009,5.019661957
0.693599999,4.951711901
0.723399997,4.868122873
0.753199995,4.758402075
0.782999992,4.617533432
0.812749982,4.449590517
0.842549980,4.238873645
0.872349977,3.97790705
0.902149975,3.633431735
0.931900024,3.16581927
0.961700022,2.470094291
0.991500020,1.856331128
1.021299958,0.482745814
1.051049948,-2.511908722
1.080850005,-6.877355921
1.110649943,-12.893755005
1.140450001,-20.786333484
1.170199990,-30.517924544
1.200000048,-42.119793281
Jsc:,5.345226
Eff:,3.616405
Voc:,1.0213
FF:,0.662457
V_MPP:,0.81275
,0.0
,0.0
,0.0
Cell Area:,0.0453
Voltage:,0.7
Number of suns:,1.0
